hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
68,13512654307983360,-94.1138,-33.5786, -1502,-1.63383,-0.553034,-25.8405,2.42904e-05
69,815155380844756992,-55.1279,-18.1638, -1502,-0.325268,-0.0896749,-8.55404,8.23894e-06
70,0,-91.7979,-37.3724, -1502,-482675,-39485.8,-874909,     0
71,256715417962151936,-40.595,-18.3079, -1502,-0.271861,-0.0806055,-4.92201,1.55712e-05
72,477382660012900352,-64.5872,-18.3779, -1502,-0.923099,-0.28801,-21.6449,1.2454e-05
73,846678791529955328,-64.0764,-25.8025, -1502,-0.257949,-0.131297,-6.28521,7.6808e-06
74,279231766831562752,-68.774,-23.6908, -1502,-0.557684,-0.213172,-12.4127,8.91547e-06
75,288232300297060352,-91.3152,-32.4219, -1502,-0.405121,-0.113191,-6.58248,7.6808e-06
76,360288519945453568,-55.3738,-26.7899, -1502,-0.416842,-0.224474,-11.6026,8.23894e-06
77,292740710287802368,-60.6572,-24.3598, -1502,-0.138782,-0.0780948,-3.52976,8.96524e-06
78,337774026501914624,-62.3848,-21.6274, -1502,-0.270402,-0.067928,-6.3307,6.6686e-06
79,788138181127045120,-79.5613,-29.5502, -1502,-0.529669,-0.172694,-9.82636,7.78913e-06
80,225180737282768896,-82.7679,-26.6003, -1502,-0.41537,-0.107518,-7.3733,6.26021e-06
81,0,-45.8427,-18.2207, -1502,17085.9,17494.1,-999701,     0
82,725081464151998464,-89.1936,-30.3511, -1502,-0.52053,-0.20976,-8.92266,8.40223e-06
83,414343122907037696,-54.5701,-17.9605, -1502,-0.176882,-0.0367155,-4.67903,8.23894e-06
84,234193640254078976,-87.4417,-36.476, -1502,-0.517777,-0.188838,-8.33794,8.98591e-06
85,45052420228644864,-66.9071,-21.5043, -1502,-0.62118,-0.176727,-13.929,9.53344e-06
86,382809747897712640,-55.2723,-20.4453, -1502,-0.52681,-0.211397,-14.4411,9.13713e-06
87,0,-32.3524,-20.7326, -1502,-424469,-128078,-896338,     0
88,220677618691735552,-68.661,-35.6693, -1502,-0.522379,-0.299407,-11.6436,8.9346e-06
89,373798906510704640,-71.8007,-22.7319, -1502,-0.43904,-0.163802,-9.39761,8.23894e-06
90,180145840520691712,-69.4747,-31.9659, -1502,-0.199268,-0.119784,-4.54968,6.6686e-06
91,490905141206056960,-130.98,-50.4835, -1498,-0.674871,-0.216621,-7.58399,7.48364e-06
92,427851379168509952,-125.509,-36.4685, -1498,-0.169594,-0.00815197,-1.92363,5.43403e-06
93,279229636527783936,-109.845,-27.9906, -1498,-0.419944,-0.145616,-5.93925,7.76987e-06
94,382814970577944576,-112.126,-44.1233, -1498,-0.440455,-0.215529,-6.07847,6.82737e-06
95,684552022443163648,-103.127,-39.4366, -1498,-0.433071,-0.132631,-6.10046,7.76987e-06
96,761110948365729792,-151.22,-49.6219, -1498,-0.275583,-0.0413295,-2.61431,7.76987e-06
97,707068233873620992,-119.202,-58.5207, -1502,-1.12363,-0.508572,-13.8313,1.3754e-05
98,711569703197212672,-98.8612,-49.9431, -1502,-0.945485,-0.435845,-14.1728,1.33012e-05
99,432347488372916224,-132.482,-57.3645, -1502,-0.30537,-0.0830258,-3.27476,6.82737e-06
100,684552022443163648,-103.411,-39.524, -1502,-0.431518,-0.13303,-6.09984,8.96524e-06
101,234191235072393216,-105.897,-55.7985, -1502,-0.154709,-0.0333559,-1.94654,9.78126e-06
102,382814970577944576,-112.415,-44.2654, -1502,-0.440237,-0.216269,-6.07778,7.6808e-06
103,400821672506032128,-102.68,-45.708, -1502,-0.666283,-0.336445,-9.96072,1.24772e-05
104,490905141206056960,-131.337,-50.5972, -1502,-0.676537,-0.214714,-7.58338,1.11048e-05
105,603500492009504768,-122.594,-55.435, -1502,-0.221506,-0.0497374,-2.47511,9.05672e-06
106,783632451195895808,-135.961,-69.0708, -1502,-0.14992,-0.126722,-1.92458,5.54724e-06
107,18033708682444800,-112.195,-52.5004, -1502,-0.32392,-0.18383,-4.53357,8.33218e-06
108,337772171076042752,-97.9247,-51.6663, -1502,-0.424544,-0.185704,-6.2301,8.23894e-06
109,54067316064780288,-144.685,-71.8759, -1502,-0.369037,-0.128497,-3.56929,4.48262e-06
110,900720681388343296,-45.1275,-36.4747,-1497.5,-0.195346,-0.186022,-6.96681,7.24028e-06
111,477382728732377088,-50.3698,-30.9781,-1497.5,-0.189028,-0.0935258,-5.30268,8.23894e-06
112,220677618691735552,-68.4596,-35.5537,-1497.5,-0.520155,-0.299611,-11.6442,7.94186e-06
113,225212829278404608,-78.6654,-53.9742,-1497.5,-0.143507,-0.11663,-2.46558,8.96524e-06
114,423339533203931136,-44.8311,-31.9063,-1497.5,-0.50942,-0.340446,-16.6098,1.06355e-05
115,544939678080434176,-51.9606,-40.2603,-1497.5,-0.255143,-0.16493,-6.86242,6.03349e-06
116,112597618546180096,-59.8716,-34.5858,-1497.5,-0.568151,-0.304244,-13.9389,8.77981e-06
117,31527258975895552,-45.1317,-34.2283,-1497.5,-0.445422,-0.310331,-14.2714,7.717e-06
118,346777995941249024,-55.0358,-42.2265,-1497.5,-0.452583,-0.372,-12.7025,7.78344e-06
119,603494513415028736,-80.828,-58.6303,-1497.5,0.247887,-0.068412,-1.2241,5.54724e-06
120,594475769288196096,-61.477,-29.5907,-1497.5,-0.470124,-0.250139,-11.7787,6.79412e-06
121,360288519945453568,-55.2124,-26.7028,-1497.5,-0.416123,-0.224871,-11.6031,7.24028e-06
122,4523665714577408,-66.1231,-43.6648,-1497.5,-0.240275,-0.0785982,-3.69751,8.96524e-06
123,770121858472214528,-73.096,-41.5403,-1497.5,-0.476731,-0.244383,-9.48985,7.49664e-06
124,382825828255268864,-79.0662,-54.5688,-1497.5,-0.286161,-0.181488,-4.05741,8.96524e-06
125,94580952293965824,-52.1038,-31.985,-1497.5,-0.32963,-0.226021,-9.78252,8.23894e-06
126,256715417962151936,-40.347,-18.2324,-1497.5,-0.270515,-0.082985,-4.92267,7.7856e-06
127,477383278488190976,-82.6101,-57.3178,-1497.5,-0.282909,-0.155433,-4.78299,7.11506e-06
128,234191235072393216,-105.579,-55.7266, -1498,-0.154628,-0.0368185,-1.947,8.33218e-06
129,270223949101531136,-116.324,-68.743, -1498,-0.297444,-0.222014,-4.1015,8.33218e-06
130,54067247345303552,-147.496,-91.2325, -1498,-1.08754,-0.729172,-11.2731,7.69113e-06
131,0,-127.7,-69.9553, -1498,-487011,-251003,-836551,     0
132,783632451195895808,-135.648,-68.8073, -1498,-0.15102,-0.127024,-1.92496,3.8404e-06
133,324278277185208320,-107.115,-68.1147, -1498,-0.365524,-0.187496,-4.75262,5.54724e-06
134,337772171076042752,-97.6527,-51.5472, -1498,-0.423649,-0.185701,-6.23069,7.24028e-06
135,797140020262600704,-123.81,-71.627, -1498,-0.138257,-0.131116,-1.9981,1.2025e-05
136,711569703197212672,-98.5942,-49.8202, -1498,-0.946645,-0.435456,-14.1734,1.1937e-05
137,400820504274927616,-92.1868,-58.7709, -1498,-0.350589,-0.183922,-5.44109,7.76987e-06
138,54067316064780288,-144.273,-71.7315, -1498,-0.366213,-0.129146,-3.57003,4.48262e-06
139,490895108162453504,-117.881,-69.0898, -1498,-0.167699,-0.0482695,-1.91927,6.82737e-06
140,752102306001977344,-92.9779,-56.5813, -1498,-0.720488,-0.479675,-11.9059,1.14868e-05
141,689058645727510528,-109.459,-69.492, -1498,-0.146154,-0.137458,-2.33932,5.54724e-06
142,292744077542162432,-103.578,-56.0937, -1498,-0.913015,-0.537042,-13.526,1.57031e-05
143,616995347973013504,-108.132,-65.2809, -1498,-0.1798,-0.156697,-2.8034,3.8404e-06
144,707068233873620992,-118.877,-58.3739, -1498,-1.12471,-0.506296,-13.8318,1.15927e-05
145,0,-123.208,-87.5446, -1502,-476383,-35537.8,-878519,     0
146,157638768780640256,-131.924,-94.5965, -1502,-0.105263,-0.139076,-1.60618,5.07773e-06
147,752102306001977344,-93.2198,-56.743, -1502,-0.719683,-0.482555,-11.9053,1.30711e-05
148,324278277185208320,-107.423,-68.2712, -1502,-0.364461,-0.184054,-4.75233,6.82737e-06
149,211672206143389696,-128.914,-93.2372, -1502,-0.437344,-0.381253,-5.49127,5.08943e-06
150,689058645727510528,-109.711,-69.7272, -1502,-0.148515,-0.137642,-2.33857,6.82737e-06
151,351286337212514304,-89.687,-66.2803, -1502,-9.24694,-6.87502,-156.467,3.8404e-05
152,157629148053897216,-135.556,-96.3664, -1502,-0.791349,-0.623333,-9.12185,1.03241e-05
153,400820504274927616,-92.4448,-58.9066, -1502,-0.351309,-0.18515,-5.44056,8.96524e-06
154,900721987058401280,-104.781,-81.782, -1502,-0.315957,-0.295502,-4.89576,6.38531e-06
155,54067247345303552,-147.882,-91.4913, -1502,-1.08597,-0.729769,-11.2727,7.69113e-06
156,103587395634462720,-129.904,-83.2988, -1502,-0.520767,-0.382953,-6.30524,6.97216e-06
157,616995347973013504,-108.388,-65.5036, -1502,-0.179112,-0.155178,-2.80296,5.54724e-06
158,815153181821501440,-138.01,-93.2403, -1502,-0.22943,-0.209876,-2.80889,5.54724e-06
159,324270099567476736,-95.2536,-67.0445, -1502,-0.58502,-0.370465,-8.77316,1.06324e-05
160,4507516637544448,-56.7994,-45.5199,-1502.5,-1.26277,-0.972782,-32.8012,1.95562e-05
161,351288192638386176,-65.9759,-53.0146,-1502.5,-1.9145,-1.51144,-43.7372,2.92383e-05
162,603494513415028736,-79.8146,-58.9087,-1502.5,0.247951,-0.0676872,-1.22335,6.82737e-06
163,0,-68.3357,-67.0432,-1502.5,315349,513224,-798221,     0
164,0,-32.4065,-31.5489,-1502.5,48211.7,298921,-953059,     0
165,346777995941249024,-55.2137,-42.3729,-1502.5,-0.450812,-0.371346,-12.7021,8.75637e-06
166,423339464484454400,-48.7525,-48.1658,-1502.5,-0.341659,-0.367988,-11.0412,8.31559e-06
167,211684506929725440,-56.8191,-45.2107,-1502.5,-0.220642,-0.146087,-5.45679,7.11506e-06
168,423339533203931136,-44.9848,-32.0088,-1502.5,-0.511011,-0.340941,-16.6092,1.27626e-05
169,900720681388343296,-45.2681,-36.6083,-1502.5,-0.196333,-0.185943,-6.96612,8.23894e-06
170,544939678080434176,-52.1477,-40.3805,-1502.5,-0.258667,-0.164397,-6.8617,6.6686e-06
171,427845950329847808,-37.0411,-41.7537,-1502.5,-0.320601,-0.329396,-12.5125,7.11506e-06
172,400827376222601216,-71.2613,-65.1431,-1502.5,-0.220029,-0.245664,-5.18488,8.23894e-06
173,553944815750873088,-52.9601,-48.8269,-1502.5,-0.37018,-0.37315,-10.8944,7.4274e-06
174,126103607064920064,-64.4847,-58.9379,-1502.5,-1.27421,-1.20105,-30.2748,2.13591e-05
175,31527258975895552,-45.2878,-34.3371,-1502.5,-0.445807,-0.310753,-14.2706,8.78141e-06
176,211690073207341056,-115.22,-104.972, -1498,-1.36969,-1.2743,-17.924,1.43055e-05
177,0,-101.315,-76.7812, -1498,-188596, 14343,-981950,     0
178,905224899507789826,-104.708,-90.1651, -1498,-0.526793,-0.356154,-6.60234,8.81899e-06
179,0,-93.4654,-80.004, -1498,-341799,-192404,-919866,     0
180,351286337212514304,-89.4507,-66.1045, -1498,-9.24414,-6.87745,-156.468,3.41369e-05
181,351286268493037568,-92.5073,-82.4647, -1498,-3.7487,-3.28766,-60.771,2.80873e-05
182,900721987058401280,-104.523,-81.54, -1498,-0.315242,-0.29727,-4.8962,5.38191e-06
183,571957771151343616,-86.7923,-73.4934, -1498,-0.274075,-0.280042,-5.17834,9.78126e-06
184,112591983549087744,-111.5,-102.585, -1498,-0.326815,-0.36387,-4.82919,5.54724e-06
185,337772308514996224,-106.99,-99.7539, -1498,-0.548337,-0.448454,-7.20664,7.13127e-06
186,707066034850365440,-117.244,-107.989, -1498,-0.622631,-0.635773,-8.31251,1.7617e-05
187,157629216773373952,-48.7249,-61.3587, -1498,-0.213239,-0.227065,-5.94848,7.11506e-06
188,423339464484454400,-48.613,-48.0157, -1498,-0.342626,-0.368325,-11.0418,7.30764e-06
189,0,-34.6688,-50.9467, -1498,-157285,-75090,-984694,     0
190,684549892139384832,-49.4008,-67.2334, -1498,-0.144973,-0.239792,-5.08704,5.70375e-06
191,427845950329847808,-36.9254,-41.635, -1498,-0.322916,-0.331235,-12.5129,6.38531e-06
192,873699976977317888,-34.8213,-50.103, -1498,-0.245824,-0.317309,-9.84728,7.24028e-06
193,846678379213094912,-43.2869,-51.7368, -1498,-0.144703,-0.214985,-5.72598,7.6808e-06
194,4507447918067712,-52.4044,-66.0124, -1498,-0.408829,-0.480928,-11.1614,8.90439e-06
195,905233420706119680,-59.1383,-77.2342, -1498,-0.227634,-0.248381,-5.14582,7.11506e-06
196,0,-40.7952,-44.0872, -1498,-201488,-688487,-696698,     0
197,477384034402435072,-52.3887,-61.9748, -1498,-0.644362,-0.801762,-18.9405,1.22681e-05
198,689065174077800448,-63.854,-72.8179, -1498,-0.40071,-0.41132,-8.96221,9.26961e-06
199,198172402377555968,-39.0103,-57.872, -1498,-0.186664,-0.204929,-5.10893,6.82737e-06
200,887210088664662016,-31.2436,-47.9321, -1498,-0.319952,-0.457087,-14.6025,7.4865e-06
201,896217768955740160,-65.6159,-69.0723, -1498,-0.564568,-0.549061,-12.3767,1.03525e-05
202,207170187063984128,-55.6673,-63.7938, -1498,-0.0836569,-0.133173,-2.72198,7.6808e-06
203,207168743954972672,-60.8025,-65.4432, -1498,-0.666281,-0.756793,-16.9002,1.39303e-05
204,292744008822685696,-51.9391,-59.8547, -1498,-0.455954,-0.48587,-12.6285,8.47264e-06
205,666537280336297984,-58.6869,-69.5519, -1498,-0.363813,-0.383781,-8.65208,8.03903e-06
206,896221342368530432,-45.2805,-57.3626, -1498,-1.57744,-2.03979,-52.9603,3.31832e-05
207,427867322087112704,-86.4536,-87.3695, -1502,-0.203709,-0.156298,-3.05582,8.33218e-06
208,211690073207341056,-115.526,-105.256, -1502,-1.37081,-1.27212,-17.9235,1.81203e-05
209,896217219199926272,-89.194,-89.2531, -1502,-0.144919,-0.203537,-2.96101,5.67798e-06
210,337772308514996224,-107.295,-100.003, -1502,-0.550172,-0.450119,-7.2059,8.46083e-06
211,351286268493037568,-92.754,-82.6811, -1502,-3.74856,-3.28709,-60.7697,3.62014e-05
212,112591983549087744,-111.77,-102.885, -1502,-0.324528,-0.36081,-4.82908,6.82737e-06
213,373799043949658112,-85.7454,-90.466, -1502,-0.212976,-0.281367,-4.29194,6.38531e-06
214,94582120525070336,-107.904,-103.564, -1502,-0.308953,-0.238775,-3.92887,4.11947e-06
215,752103268074651648,-83.8137,-81.4658, -1502,-0.399131,-0.339039,-6.70747,7.97127e-06
216,103588770023997440,-73.8442,-74.9704, -1502,-0.216261,-0.167815,-3.81912,9.78126e-06
217,337785296496099328,-103.663,-121.008, -1498,-0.599778,-0.625014,-8.12344,6.53532e-06
218,373799043949658112,-85.5459,-90.204, -1498,-0.215318,-0.280994,-4.29237,5.38191e-06
219,270225529649496064,-100.299,-124.31, -1498,-0.190681,-0.318328,-3.47673,5.54724e-06
220,0,-97.9614,-113.481, -1498,-541850,-519148,-660972,     0
221,4518992790159360,-80.0076,-94.1859, -1498,-0.225168,-0.32238,-4.72567,7.24028e-06
222,18016528813260800,-83.9291,-100.845, -1498,-0.284051,-0.27825,-4.58404,7.76987e-06
223,324262677863989248,-87.5733,-110.955, -1498,-0.964759,-1.15431,-15.7992,1.46439e-05
224,752102168563023872,-99.5109,-131.894, -1498,-0.288424,-0.463168,-4.94563,6.06716e-06
225,445862410423631872,-32.2964,-65.2182, -1502,-0.434907,-0.940426,-21.3221,1.42536e-05
226,4504836577951744,-38.4857,-70.5107, -1502,-0.507605,-0.989112,-20.7553,1.32317e-05
227,792637863744241664,-44.4492,-80.0995, -1502,-0.168984,-0.358036,-6.38664,7.6808e-06
228,94578684551233536,-23.2561,-53.1976, -1502,-0.0914139,-0.252852,-6.92651,7.6808e-06
229,0,-38.7343,-63.8423, -1502,-402668,-444651,-800090,     0
230,198172402377555968,-39.1567,-58.0331, -1502,-0.18754,-0.206401,-5.10835,7.6808e-06
231,873699976977317888,-34.9213,-50.2314, -1502,-0.246441,-0.315309,-9.84684,8.23894e-06
232,81073177068830720,-24.3411,-52.2444, -1502,-0.0977492,-0.253581,-6.98067,8.23894e-06
233,4516037852659712,-40.9048,-62.1365, -1502,-0.462037,-0.745757,-17.562,1.22383e-05
234,238696002930868224,-24.6868,-52.307, -1502,-0.158745,-0.288569,-8.49858,7.6808e-06
235,45042524623994880,-47.7867, -73.8, -1502,-0.391223,-0.65433,-13.0818,1.01226e-05
236,684549892139384832,-49.5144,-67.4218, -1502,-0.144366,-0.239287,-5.08663,6.26021e-06
237,558446697391325184,-51.8994,-79.2815, -1502,-0.286493,-0.486974,-8.94322,8.50441e-06
238,887210088664662016,-31.3315,-48.0574, -1502,-0.321938,-0.458199,-14.6019,8.42231e-06
239,0,-50.5999,-79.1978, -1502,-76880.9,-36962.2,-996355,     0
240,18037144656281600,-33.7768,-66.5175, -1502,-0.0941996,-0.135546,-3.32158,7.11506e-06
241,891713275975172096,-44.4868,-85.0577, -1502,-0.0649787,-0.198427,-3.23202,8.96524e-06
242,666537349055774720,-41.8772,-79.7843, -1502,-0.493312,-0.892315,-16.8823,1.29882e-05
243,45045548280971264,-31.1487,-49.5447, -1502,-0.900843,-1.40056,-42.8763,2.35725e-05
244,905224830771527680,-34.5018,-63.7639, -1502,-0.229044,-0.380604,-9.07659,7.6808e-06
245,103583066307428352,-35.3963,-59.1146, -1502,-0.582194,-0.923604,-23.8473,1.50505e-05
246,396317316964417536,-27.3864,-48.6057, -1502,-0.378706,-0.632761,-19.9432,1.24311e-05
247,283731037131898880,-31.0467,-55.1543, -1502,-0.0813516,-0.190529,-4.83652,7.6808e-06
248,405324928536018944,-53.9813,-79.1001, -1502,-0.151866,-0.173393,-3.59211,8.23894e-06
249,738590751205621760,-53.3849,-83.4973, -1502,-0.376862,-0.534218,-10.0007,1.03133e-05
250,40536725973368832,-36.6311,-58.6919, -1502,-0.218241,-0.310756,-8.28958,7.11506e-06
251,382813046432595968,-27.2089,-51.7559, -1502,-0.178146,-0.294899,-8.81639,8.23894e-06
252,351287711602049024,-51.1068,-73.5936, -1502,-0.427216,-0.674282,-13.5268,1.14104e-05
253,211674542605598720,-48.3271,-78.431, -1502,-0.19085,-0.366276,-6.75001,8.96524e-06
254,378307247781969920,-51.887,-86.8979, -1502,-0.323987,-0.475535,-8.39257,9.97342e-06
255,432349549957218304,-24.9463,-53.6384, -1502,-0.112934,-0.197072,-5.74703,7.6808e-06
256,126105668649222144,-24.4641,-52.916, -1502,-0.163361,-0.307593,-9.10665,7.6808e-06
257,351281801727049728,-30.1505,-48.4022, -1502,-0.713979,-1.18303,-36.649,1.9841e-05
258,914233816732663808,-42.9712,-83.9368, -1502,-0.155777,-0.372128,-6.44855,7.11506e-06
259,207167919321251840,-41.057,-79.404, -1502,-0.345367,-0.607427,-11.7707,8.83497e-06
260,292740916446232576,-45.2669,-89.2035, -1502,-0.114477,-0.302195,-4.79978,6.6686e-06
261,607986087133970432,-33.4408,-55.3701, -1502,-0.202279,-0.30323,-8.50722,8.96524e-06
262,603484823968808960,-93.7558,-128.374, -1502,-1.07093,-1.38657,-16.6103,1.61677e-05
263,337791137651621888,-81.2382,-122.612, -1502,-0.267671,-0.316844,-3.96265,5.38191e-06
264,490907821265649664,-64.316,-106.501, -1502,-0.143274,-0.310209,-4.13077,6.82737e-06
265,94581158452396032,-62.6993,-91.269, -1502,-0.0923114,-0.194711,-2.94897,7.11506e-06
266,112611912197341184,-71.5176,-104.788, -1502,-0.346882,-0.439253,-6.61058,8.52853e-06
267,896217906394693632,-87.1311,-119.526, -1502,-1.08052,-1.56117,-19.3233,1.74335e-05
268,603482899823460352,-71.7052,-111.308, -1502,-0.362811,-0.494542,-6.97752,1.42696e-05
269,752102168563023872,-99.7449,-132.268, -1502,-0.289861,-0.462095,-4.94501,7.8199e-06
270,684556008172814336,-95.7111,-134.782, -1502,-0.462063,-0.733808,-7.88805,8.33513e-06
271,905233214547689472,-70.1695,-120.47, -1498,-0.591027,-1.1063,-13.3717,2.07501e-05
272,225187952827826176,-62.1424,-116.076, -1498,-0.2817,-0.604628,-7.60378,1.05527e-05
273,211707665393385472,-63.0532,-119.523, -1498,-0.12804,-0.1881,-2.16695,5.38191e-06
274,378310202719469568,-75.1023,-131.044, -1498,-0.240389,-0.331255,-4.04681,5.54724e-06
275,351281389410189312,-79.7054,-139.418, -1498,-1.2942,-2.36755,-25.3854,2.45545e-05
276,301747978262020096,-75.6031,-147.389, -1498,-0.121208,-0.170598,-1.63418,3.9648e-06
277,0,-57.6821,-94.1784, -1498,-321192,-103115,-941383,     0
278,0,-76.0334,-150.163, -1498,462664,346008,-816223,     0
279,508912118012051456,-65.3398,-115.866, -1498,-0.128981,-0.315281,-3.67689,5.61746e-06
280,274720058305937408,-50.3325,-101.533, -1498,-0.132824,-0.19955,-3.1673,7.76987e-06
281,788134195397394432,-47.6306,-98.0835, -1498,-0.0851618,-0.254317,-3.68973,6.03349e-06
