hit_id,x,y,z,volume_id,layer_id,module_id
73,-64.0666,-25.8067,-1502,7,2,6
74,-68.7757,-23.6982,-1502,7,2,6
75,-91.3135,-32.4384,-1502,7,2,6
76,-55.3725,-26.8056,-1502,7,2,6
77,-60.6559,-24.3397,-1502,7,2,6
78,-62.381,-21.6448,-1502,7,2,6
79,-79.5553,-29.5704,-1502,7,2,6
80,-82.7651,-26.6245,-1502,7,2,6
81,-45.8449,-18.2049,-1502,7,2,6
82,-89.1992,-30.372,-1502,7,2,6
83,-54.5829,-17.9818,-1502,7,2,6
84,-87.4473,-36.4654,-1502,7,2,6
85,-66.8844,-21.5077,-1502,7,2,6
86,-55.2727,-20.4322,-1502,7,2,6
87,-32.353,-20.7342,-1502,7,2,6
88,-68.6703,-35.6691,-1502,7,2,6
89,-71.7948,-22.7299,-1502,7,2,6
90,-69.4968,-31.9525,-1502,7,2,6
91,-130.995,-50.4703,-1498,7,2,7
92,-125.501,-36.4477,-1498,7,2,7
93,-109.832,-27.979,-1498,7,2,7
94,-112.124,-44.1455,-1498,7,2,7
95,-103.139,-39.4466,-1498,7,2,7
96,-151.228,-49.6056,-1498,7,2,7
97,-119.2,-58.5077,-1502,7,2,8
98,-98.8521,-49.9604,-1502,7,2,8
99,-132.473,-57.3721,-1502,7,2,8
100,-103.405,-39.509,-1502,7,2,8
101,-105.894,-55.8025,-1502,7,2,8
102,-112.433,-44.2602,-1502,7,2,8
103,-102.7,-45.7018,-1502,7,2,8
104,-131.348,-50.5898,-1502,7,2,8
105,-122.597,-55.4162,-1502,7,2,8
106,-135.969,-69.0818,-1502,7,2,8
107,-112.177,-52.5096,-1502,7,2,8
108,-97.9101,-51.6761,-1502,7,2,8
109,-144.687,-71.8929,-1502,7,2,8
110,-45.1243,-36.4777,-1497.5,7,2,9
111,-50.3671,-30.953,-1497.5,7,2,9
112,-68.4633,-35.5332,-1497.5,7,2,9
113,-78.6647,-53.9819,-1497.5,7,2,9
114,-44.8295,-31.899,-1497.5,7,2,9
115,-51.9738,-40.2646,-1497.5,7,2,9
116,-59.8635,-34.6026,-1497.5,7,2,9
117,-45.1099,-34.2405,-1497.5,7,2,9
118,-55.0651,-42.2176,-1497.5,7,2,9
119,-80.8286,-58.6325,-1497.5,7,2,9
120,-61.4731,-29.6076,-1497.5,7,2,9
121,-55.2039,-26.7041,-1497.5,7,2,9
122,-66.1234,-43.6578,-1497.5,7,2,9
123,-73.0957,-41.5385,-1497.5,7,2,9
124,-79.0637,-54.5783,-1497.5,7,2,9
125,-52.1126,-31.9639,-1497.5,7,2,9
126,-40.3364,-18.2383,-1497.5,7,2,9
127,-82.6111,-57.3386,-1497.5,7,2,9
128,-105.565,-55.7375,-1498,7,2,10
129,-116.318,-68.763,-1498,7,2,10
130,-147.504,-91.2306,-1498,7,2,10
131,-127.701,-69.9555,-1498,7,2,10
132,-135.643,-68.8275,-1498,7,2,10
133,-107.118,-68.1062,-1498,7,2,10
134,-97.6386,-51.5513,-1498,7,2,10
135,-123.805,-71.6202,-1498,7,2,10
136,-98.6118,-49.8041,-1498,7,2,10
137,-92.2024,-58.7681,-1498,7,2,10
138,-144.274,-71.7465,-1498,7,2,10
139,-117.886,-69.0677,-1498,7,2,10
140,-92.9776,-56.5671,-1498,7,2,10
141,-109.48,-69.4791,-1498,7,2,10
142,-103.572,-56.1151,-1498,7,2,10
143,-108.139,-65.2981,-1498,7,2,10
144,-118.876,-58.391,-1498,7,2,10
145,-123.205,-87.5442,-1502,7,2,11
146,-131.936,-94.5903,-1502,7,2,11
147,-93.2269,-56.7406,-1502,7,2,11
148,-107.415,-68.2778,-1502,7,2,11
149,-128.905,-93.2415,-1502,7,2,11
150,-109.699,-69.7211,-1502,7,2,11
151,-89.7021,-66.2656,-1502,7,2,11
152,-135.57,-96.3523,-1502,7,2,11
153,-92.4194,-58.9148,-1502,7,2,11
154,-104.767,-81.7975,-1502,7,2,11
155,-147.878,-91.5106,-1502,7,2,11
156,-129.905,-83.3201,-1502,7,2,11
157,-108.388,-65.49,-1502,7,2,11
158,-138.012,-93.2377,-1502,7,2,11
159,-95.2451,-67.0323,-1502,7,2,11
160,-56.8055,-45.5247,-1502.5,7,2,12
161,-65.9631,-53.0172,-1502.5,7,2,12
162,-79.809,-58.9033,-1502.5,7,2,12
163,-68.3346,-67.0414,-1502.5,7,2,12
164,-32.4053,-31.5492,-1502.5,7,2,12
165,-55.2143,-42.3903,-1502.5,7,2,12
166,-48.7309,-48.1626,-1502.5,7,2,12
167,-56.8097,-45.1995,-1502.5,7,2,12
168,-44.9908,-32.0147,-1502.5,7,2,12
169,-45.2856,-36.6063,-1502.5,7,2,12
170,-52.1419,-40.358,-1502.5,7,2,12
171,-37.0541,-41.7404,-1502.5,7,2,12
172,-71.2585,-65.1674,-1502.5,7,2,12
173,-52.9724,-48.8263,-1502.5,7,2,12
174,-64.4802,-58.9179,-1502.5,7,2,12
175,-45.3101,-34.3258,-1502.5,7,2,12
176,-115.226,-104.978,-1498,7,2,13
177,-101.315,-76.7767,-1498,7,2,13
178,-104.717,-90.1733,-1498,7,2,13
179,-93.4755,-79.9964,-1498,7,2,13
180,-89.4505,-66.1224,-1498,7,2,13
181,-92.5169,-82.4468,-1498,7,2,13
182,-104.501,-81.5446,-1498,7,2,13
183,-86.7946,-73.4707,-1498,7,2,13
184,-111.516,-102.578,-1498,7,2,13
185,-107.008,-99.7448,-1498,7,2,13
186,-117.251,-107.99,-1498,7,2,13
187,-48.7356,-61.3349,-1498,7,2,14
188,-48.6109,-48.0239,-1498,7,2,14
189,-34.6668,-50.9445,-1498,7,2,14
190,-49.3943,-67.2263,-1498,7,2,14
191,-36.9029,-41.6295,-1498,7,2,14
192,-34.8119,-50.1136,-1498,7,2,14
193,-43.2818,-51.7159,-1498,7,2,14
194,-52.4115,-66.0238,-1498,7,2,14
195,-59.1486,-77.2224,-1498,7,2,14
196,-40.7938,-44.0885,-1498,7,2,14
197,-52.3856,-61.9901,-1498,7,2,14
198,-63.8706,-72.8196,-1498,7,2,14
199,-39.011,-57.8787,-1498,7,2,14
200,-31.2462,-47.9403,-1498,7,2,14
201,-65.6067,-69.0783,-1498,7,2,14
202,-55.6427,-63.7946,-1498,7,2,14
203,-60.8018,-65.4542,-1498,7,2,14
204,-51.942,-59.8539,-1498,7,2,14
205,-58.7026,-69.5403,-1498,7,2,14
206,-45.2694,-57.3534,-1498,7,2,14
207,-86.4796,-87.3635,-1502,7,2,15
208,-115.535,-105.246,-1502,7,2,15
209,-89.2126,-89.2479,-1502,7,2,15
210,-107.309,-99.9907,-1502,7,2,15
211,-92.7569,-82.6807,-1502,7,2,15
212,-111.765,-102.891,-1502,7,2,15
213,-85.7654,-90.4677,-1502,7,2,15
214,-107.911,-103.562,-1502,7,2,15
215,-83.8132,-81.4444,-1502,7,2,15
216,-73.8481,-74.9441,-1502,7,2,15
217,-103.648,-121.023,-1498,7,2,16
218,-85.5402,-90.2157,-1498,7,2,16
219,-100.287,-124.325,-1498,7,2,16
220,-97.9625,-113.474,-1498,7,2,16
221,-80.0018,-94.1901,-1498,7,2,16
222,-83.9109,-100.854,-1498,7,2,16
223,-87.5697,-110.974,-1498,7,2,16
224,-99.5003,-131.916,-1498,7,2,16
225,-32.316,-65.223,-1502,7,2,17
226,-38.4858,-70.5065,-1502,7,2,17
227,-44.4243,-80.1015,-1502,7,2,17
228,-23.2562,-53.2138,-1502,7,2,17
229,-38.7377,-63.8408,-1502,7,2,17
230,-39.1697,-58.034,-1502,7,2,17
231,-34.9188,-50.2359,-1502,7,2,17
232,-24.3512,-52.2256,-1502,7,2,17
233,-40.9171,-62.1294,-1502,7,2,17
234,-24.6819,-52.2868,-1502,7,2,17
235,-47.787,-73.8186,-1502,7,2,17
236,-49.4991,-67.4258,-1502,7,2,17
237,-51.8975,-79.2823,-1502,7,2,17
238,-31.359,-48.0632,-1502,7,2,17
239,-50.6181,-79.2041,-1502,7,2,17
240,-33.7549,-66.5184,-1502,7,2,17
241,-44.4837,-85.0789,-1502,7,2,17
242,-41.8848,-79.7852,-1502,7,2,17
243,-31.1507,-49.5414,-1502,7,2,17
244,-34.5168,-63.7425,-1502,7,2,17
245,-35.3804,-59.1231,-1502,7,2,17
246,-27.3945,-48.5794,-1502,7,2,17
247,-31.0742,-55.1583,-1502,7,2,17
248,-53.9695,-79.1228,-1502,7,2,17
249,-53.3799,-83.5196,-1502,7,2,17
250,-36.6357,-58.6836,-1502,7,2,17
251,-27.2154,-51.7322,-1502,7,2,17
252,-51.1026,-73.5832,-1502,7,2,17
253,-48.3287,-78.4346,-1502,7,2,17
254,-51.8686,-86.8906,-1502,7,2,17
255,-24.9316,-53.6512,-1502,7,2,17
256,-24.4783,-52.9114,-1502,7,2,17
257,-30.1595,-48.4024,-1502,7,2,17
258,-42.9736,-83.9543,-1502,7,2,17
259,-41.0583,-79.3934,-1502,7,2,17
260,-45.2621,-89.2199,-1502,7,2,17
261,-33.4319,-55.3692,-1502,7,2,17
262,-93.7397,-128.378,-1502,7,2,18
263,-81.2317,-122.609,-1502,7,2,18
264,-64.3242,-106.509,-1502,7,2,18
265,-62.6761,-91.2746,-1502,7,2,18
266,-71.5108,-104.791,-1502,7,2,18
267,-87.1218,-119.529,-1502,7,2,18
268,-71.7246,-111.296,-1502,7,2,18
269,-99.7368,-132.282,-1502,7,2,18
270,-95.6976,-134.791,-1502,7,2,18
271,-70.1687,-120.48,-1498,7,2,19
272,-62.1598,-116.068,-1498,7,2,19
273,-63.0518,-119.519,-1498,7,2,19
274,-75.0857,-131.054,-1498,7,2,19
275,-79.6882,-139.42,-1498,7,2,19
276,-75.6037,-147.397,-1498,7,2,19
277,-57.6813,-94.1854,-1498,7,2,19
278,-76.0329,-150.164,-1498,7,2,19
279,-65.3533,-115.849,-1498,7,2,19
280,-50.3427,-101.531,-1498,7,2,19
281,-47.6236,-98.0879,-1498,7,2,19
282,-84.1346,-149.15,-1498,7,2,19
283,-55.8585,-107.838,-1498,7,2,19
284,-64.1595,-106.198,-1498,7,2,19
285,-24.261,-52.1038,-1497.5,7,2,20
286,-33.667,-66.3448,-1497.5,7,2,20
287,-24.8422,-53.5069,-1497.5,7,2,20
288,-27.1308,-51.5848,-1497.5,7,2,20
289,-24.3807,-52.7848,-1497.5,7,2,20
290,-42.9541,-86.024,-1497.5,7,2,20
291,-20.6087,-65.3673,-1497.5,7,2,20
292,-41.7507,-79.5635,-1497.5,7,2,20
293,-28.2079,-82.7986,-1497.5,7,2,20
294,-15.9412,-53.0537,-1497.5,7,2,20
295,-26.8654,-70.9342,-1497.5,7,2,20
296,-34.3664,-63.5653,-1497.5,7,2,20
297,-30.9747,-54.9851,-1497.5,7,2,20
298,-22.4026,-67.6076,-1497.5,7,2,20
299,-45.1451,-88.9341,-1497.5,7,2,20
300,-40.3774,-80.9825,-1497.5,7,2,20
301,-42.857,-83.6716,-1497.5,7,2,20
302,-27.3018,-48.4697,-1497.5,7,2,20
303,-24.3004,-79.3753,-1497.5,7,2,20
304,-23.6204,-58.3967,-1497.5,7,2,20
305,-24.6027,-52.1449,-1497.5,7,2,20
306,-22.9346,-62.8818,-1497.5,7,2,20
307,-21.9611,-59.3556,-1497.5,7,2,20
308,-32.2042,-65.0089,-1497.5,7,2,20
309,-23.186,-53.0361,-1497.5,7,2,20
310,-24.161,-73.0286,-1497.5,7,2,20
311,-22.4475,-64.0577,-1497.5,7,2,20
312,-40.9381,-79.1695,-1497.5,7,2,20
313,-41.2842,-96.7801,-1502,7,2,21
314,-55.9691,-108.128,-1502,7,2,21
315,-47.7227,-98.3644,-1502,7,2,21
316,-76.9817,-157.326,-1502,7,2,21
317,-50.4948,-101.796,-1502,7,2,21
318,-42.7027,-95.9078,-1502,7,2,21
319,-34.9026,-107.332,-1498,7,2,22
320,-41.5555,-148.765,-1498,7,2,22
321,-40.8243,-145.64,-1498,7,2,22
322,-38.7682,-134.942,-1498,7,2,22
323,-36.9855,-128.05,-1498,7,2,22
324,-61.4867,-161.66,-1498,7,2,22
325,-41.1852,-96.5261,-1498,7,2,22
326,-40.1402,-142.655,-1498,7,2,22
327,-51.7285,-155.674,-1498,7,2,22
328,-35.8383,-119.12,-1498,7,2,22
329,-24.3893,-79.6349,-1502.5,7,2,23
330,-15.9839,-53.1914,-1502.5,7,2,23
331,-22.0351,-59.5482,-1502.5,7,2,23
332,-22.5522,-64.2725,-1502.5,7,2,23
333,-24.2444,-73.2485,-1502.5,7,2,23
334,-22.9872,-63.0858,-1502.5,7,2,23
335,-25.9314,-91.4128,-1502.5,7,2,23
336,-6.75814,-56.1005,-1502.5,7,2,23
337,-17.0864,-95.9081,-1502.5,7,2,23
338,-20.7042,-65.5707,-1502.5,7,2,23
339,-28.2495,-83.0773,-1502.5,7,2,23
340,-18.7995,-72.4153,-1502.5,7,2,23
341,-15.9156,-62.1165,-1502.5,7,2,23
342,-22.4806,-67.8293,-1502.5,7,2,23
343,-37.0504,-128.374,-1502,7,2,24
344,-44.8189,-163.949,-1502,7,2,24
345,-21.4552,-126.055,-1502,7,2,24
346,-35.9762,-119.439,-1502,7,2,24
347,-29.7269,-117.765,-1502,7,2,24
348,-40.2943,-143.04,-1502,7,2,24
349,-41.8447,-157.93,-1502,7,2,24
350,-41.6832,-149.163,-1502,7,2,24
351,-25.4061,-134.118,-1502,7,2,24
352,-31.0879,-165.482,-1502,7,2,24
353,-32.6827,-129.677,-1502,7,2,24
354,-38.8425,-135.338,-1502,7,2,24
355,-31.1565,-152.234,-1502,7,2,24
356,-6.73483,-55.9409,-1498,7,2,25
357,-3.69133,-83.546,-1498,7,2,25
358,-5.0821,-70.6284,-1498,7,2,25
359,1.8795,-80.3131,-1498,7,2,25
360,-5.01532,-100.369,-1498,7,2,25
361,3.0695,-64.5555,-1498,7,2,25
362,1.78308,-38.2035,-1498,7,2,25
363,1.69095,-70.6006,-1498,7,2,25
364,2.05443,-77.4531,-1498,7,2,25
365,0.366273,-70.8631,-1498,7,2,25
366,-0.833606,-72.7263,-1498,7,2,25
367,-2.91743,-78.8109,-1498,7,2,25
368,-0.180212,-70.6756,-1498,7,2,25
369,-29.9774,-160.853,-1498,7,2,26
370,-17.8191,-174.97,-1498,7,2,26
371,-20.4041,-161.653,-1498,7,2,26
372,-20.5363,-165.496,-1498,7,2,26
373,-25.3477,-133.759,-1498,7,2,26
374,-23.4969,-165.368,-1498,7,2,26
375,-31.0183,-165,-1498,7,2,26
376,-19.5556,-132.409,-1498,7,2,26
377,-15.0992,-123.262,-1498,7,2,26
378,-21.4901,-125.721,-1498,7,2,26
379,-10.2812,-170.954,-1502,7,2,27
380,-9.00396,-161.384,-1502,7,2,27
381,-13.5965,-170.125,-1502,7,2,27
382,-9.09046,-170.099,-1502,7,2,27
383,-4.32665,-138.514,-1502,7,2,27
384,-1.32361,-170.996,-1502,7,2,27
385,-6.4889,-139.811,-1502,7,2,27
386,-1.92597,-127.728,-1502,7,2,27
387,-6.6738,-143.811,-1502,7,2,27
388,-0.164952,-70.872,-1502,7,2,28
389,13.1854,-82.4603,-1502,7,2,28
390,1.63462,-70.7959,-1502,7,2,28
391,12.1363,-79.3267,-1502,7,2,28
392,3.95798,-68.3139,-1502,7,2,28
393,12.8697,-72.7128,-1502,7,2,28
394,9.74738,-60.4434,-1502,7,2,28
395,3.06056,-64.6978,-1502,7,2,28
396,1.89876,-80.5249,-1502,7,2,28
397,9.66015,-63.1586,-1502,7,2,28
398,12.6174,-88.6261,-1502,7,2,28
399,6.6326,-78.221,-1502,7,2,28
400,7.69896,-97.5059,-1502,7,2,28
401,4.75552,-66.4787,-1502,7,2,28
402,11.0871,-73.6427,-1502,7,2,28
403,14.6558,-98.5947,-1502,7,2,28
404,2.07385,-77.6514,-1502,7,2,28
405,10.6947,-55.9114,-1502,7,2,28
406,14.8355,-90.6812,-1502,7,2,28
407,13.6415,-83.1579,-1502,7,2,28
408,4.93331,-89.7678,-1502,7,2,28
409,-0.803978,-72.9488,-1502,7,2,28
410,0.35116,-71.0571,-1502,7,2,28
411,3.45255,-135.847,-1498,7,2,29
412,2.79139,-148.608,-1498,7,2,29
413,-1.94457,-127.373,-1498,7,2,29
414,6.88795,-136.534,-1498,7,2,29
415,12.6868,-108.226,-1498,7,2,29
416,2.9227,-149.287,-1498,7,2,29
417,1.54386,-160.603,-1498,7,2,29
418,0.109209,-138.233,-1498,7,2,29
419,2.31585,-162.144,-1498,7,2,29
420,4.74865,-172.542,-1498,7,2,29
421,5.43971,-126.862,-1498,7,2,29
422,11.7531,-114.013,-1498,7,2,29
423,8.28717,-164.633,-1498,7,2,29
424,23.227,-106.339,-1502,7,2,30
425,23.1211,-164.845,-1502,7,2,30
426,30.8005,-160.544,-1502,7,2,30
427,29.1063,-160.704,-1502,7,2,30
428,11.7293,-114.304,-1502,7,2,30
429,18.1335,-122.214,-1502,7,2,30
430,27.3024,-152.115,-1502,7,2,30
431,12.6594,-108.495,-1502,7,2,30
432,18.6795,-166.153,-1502,7,2,30
433,16.6566,-105.836,-1502,7,2,30
434,17.9574,-71.9064,-1497.5,7,2,31
435,14.8343,-90.3827,-1497.5,7,2,31
436,9.59656,-62.9972,-1497.5,7,2,31
437,26.9683,-84.5944,-1497.5,7,2,31
438,20.0596,-97.7975,-1497.5,7,2,31
439,11.0666,-73.4041,-1497.5,7,2,31
440,9.71231,-60.2666,-1497.5,7,2,31
441,26.7224,-91.2807,-1497.5,7,2,31
442,16.0463,-100.786,-1497.5,7,2,31
443,13.1799,-82.2064,-1497.5,7,2,31
444,18.4885,-74.5147,-1497.5,7,2,31
445,12.0657,-79.0648,-1497.5,7,2,31
446,12.5468,-68.9487,-1497.5,7,2,31
447,10.6331,-55.7487,-1497.5,7,2,31
448,24.0518,-78.4432,-1497.5,7,2,31
449,18.9969,-53.1044,-1497.5,7,2,31
450,19.2791,-75.9125,-1497.5,7,2,31
451,19.191,-55.1982,-1497.5,7,2,31
452,13.5591,-82.9292,-1497.5,7,2,31
453,22.7627,-70.0755,-1497.5,7,2,31
454,20.6183,-53.0044,-1497.5,7,2,31
455,12.8505,-72.4815,-1497.5,7,2,31
456,17.8205,-55.7008,-1497.5,7,2,31
457,24.4157,-109.815,-1498,7,2,32
458,16.5823,-105.555,-1498,7,2,32
459,30.7505,-160.116,-1498,7,2,32
460,32.8761,-145.131,-1498,7,2,32
461,32.5855,-169.228,-1498,7,2,32
462,27.1845,-151.725,-1498,7,2,32
463,23.0095,-106.02,-1498,7,2,32
464,30.4055,-102.96,-1498,7,2,32
465,45.3926,-167.992,-1498,7,2,32
466,34.5835,-118.322,-1498,7,2,32
467,36.697,-158.101,-1498,7,2,32
468,32.5059,-136.569,-1498,7,2,32
469,34.5036,-130.649,-1498,7,2,32
470,40.1452,-76.2101,-1502.5,7,2,33
471,20.692,-53.1559,-1502.5,7,2,33
472,19.0662,-53.2813,-1502.5,7,2,33
473,22.86,-70.2797,-1502.5,7,2,33
474,29.1789,-56.3987,-1502.5,7,2,33
475,34.8241,-71.5951,-1502.5,7,2,33
476,33.2464,-68.0476,-1502.5,7,2,33
477,30.2359,-60.649,-1502.5,7,2,33
478,27.0638,-84.871,-1502.5,7,2,33
479,27.6761,-77.4645,-1502.5,7,2,33
480,32.9975,-89.3969,-1502.5,7,2,33
481,25.7471,-70.0186,-1502.5,7,2,33
482,19.2406,-55.4009,-1502.5,7,2,33
483,33.517,-67.6555,-1502.5,7,2,33
484,24.0842,-78.7227,-1502.5,7,2,33
485,26.3165,-48.5734,-1502.5,7,2,33
486,32.1,-60.0537,-1502.5,7,2,33
487,17.8795,-55.9039,-1502.5,7,2,33
488,32.5739,-58.5846,-1502.5,7,2,33
489,34.8547,-66.7041,-1502.5,7,2,33
490,27.7908,-61.54,-1502.5,7,2,33
491,34.6281,-118.657,-1502,7,2,34
492,45.9901,-147.338,-1502,7,2,34
493,48.6929,-122.702,-1502,7,2,34
494,43.7858,-127.728,-1502,7,2,34
495,48.1633,-164.704,-1502,7,2,34
496,47.8638,-134.074,-1502,7,2,34
497,32.1973,-99.7611,-1502,7,2,34
498,53.1086,-156.161,-1502,7,2,34
499,30.4639,-103.243,-1502,7,2,34
500,58.9339,-144.799,-1498,7,2,35
501,57.0265,-124.263,-1498,7,2,35
502,54.3365,-110.032,-1498,7,2,35
503,57.3297,-139.309,-1498,7,2,35
504,46.3346,-94.8492,-1498,7,2,35
505,58.675,-137.281,-1498,7,2,35
506,48.5487,-122.393,-1498,7,2,35
507,30.4792,-43.8524,-1498,7,2,36
508,33.3961,-67.464,-1498,7,2,36
509,34.7448,-71.3874,-1498,7,2,36
510,45.5178,-62.9385,-1498,7,2,36
511,40.0065,-75.9545,-1498,7,2,36
512,34.1566,-46.2169,-1498,7,2,36
513,55.0432,-78.674,-1498,7,2,36
514,48.8906,-67.007,-1498,7,2,36
515,32.0215,-59.862,-1498,7,2,36
516,40.8415,-74.4464,-1498,7,2,36
517,22.9597,-30.9119,-1498,7,2,36
518,30.1663,-60.471,-1498,7,2,36
519,44.4393,-67.4945,-1498,7,2,36
520,31.9285,-49.3753,-1498,7,2,36
521,49.2982,-73.2224,-1498,7,2,36
522,57.3218,-77.6076,-1498,7,2,36
523,44.5398,-65.6489,-1498,7,2,36
524,29.0755,-56.203,-1498,7,2,36
525,33.1573,-67.8399,-1498,7,2,36
526,49.9561,-68.2673,-1498,7,2,36
527,32.473,-58.3978,-1498,7,2,36
528,34.7441,-66.5059,-1498,7,2,36
529,44.2301,-71.8421,-1498,7,2,36
530,26.2024,-48.4523,-1498,7,2,36
531,45.4388,-87.5943,-1498,7,2,36
532,46.3692,-95.1165,-1502,7,2,37
533,83.8492,-135.279,-1502,7,2,37
534,70.9939,-110.761,-1502,7,2,37
535,78.9535,-134.916,-1502,7,2,37
536,82.4865,-143.314,-1502,7,2,37
537,61.663,-90.9459,-1498,7,2,38
538,70.9617,-110.448,-1498,7,2,38
539,86.6466,-136.176,-1498,7,2,38
540,83.6105,-134.929,-1498,7,2,38
541,73.6115,-94.4095,-1498,7,2,38
542,65.965,-89.1971,-1498,7,2,38
543,84.635,-111.21,-1498,7,2,38
544,98.4422,-131.631,-1498,7,2,38
545,61.7783,-91.2355,-1498,7,2,38
546,54.5724,-66.7061,-1502,7,2,39
547,58.8462,-56.8513,-1502,7,2,39
548,46.3619,-41.8492,-1502,7,2,39
549,50.2167,-52.5986,-1502,7,2,39
550,32.0027,-49.519,-1502,7,2,39
551,56.6958,-72.7337,-1502,7,2,39
552,38.47,-41.7706,-1502,7,2,39
553,50.0896,-68.4634,-1502,7,2,39
554,21.4671,-23.2597,-1502,7,2,39
555,43.3028,-54.435,-1502,7,2,39
556,57.4667,-77.8342,-1502,7,2,39
557,48.9937,-67.1803,-1502,7,2,39
558,30.54,-43.9571,-1502,7,2,39
559,44.8637,-55.0308,-1502,7,2,39
560,45.6991,-63.0918,-1502,7,2,39
561,41.3403,-44.0534,-1502,7,2,39
562,23.0466,-31.1029,-1502,7,2,39
563,34.2304,-46.3532,-1502,7,2,39
564,45.1861,-57.4869,-1502,7,2,39
565,84.8783,-111.49,-1502,7,2,40
566,73.8454,-94.6029,-1502,7,2,40
567,98.7555,-131.958,-1502,7,2,40
568,106.593,-128.326,-1502,7,2,40
569,78.832,-85.1114,-1502,7,2,40
570,76.7579,-82.3005,-1502,7,2,40
571,96.2436,-109.836,-1502,7,2,40
572,104.667,-116.301,-1502,7,2,40
573,96.8129,-114.435,-1502,7,2,40
574,80.851,-81.3814,-1498,7,2,41
575,116.799,-106.652,-1498,7,2,41
576,76.5728,-82.0529,-1498,7,2,41
577,100.53,-92.1695,-1498,7,2,41
578,93.196,-95.777,-1498,7,2,41
579,104.446,-115.937,-1498,7,2,41
580,78.6236,-84.8815,-1498,7,2,41
581,101.565,-105.701,-1498,7,2,41
582,48.1725,-33.7459,-1497.5,7,2,42
583,46.2966,-41.6587,-1497.5,7,2,42
584,51.9306,-45.1091,-1497.5,7,2,42
585,41.8312,-30.1709,-1497.5,7,2,42
586,41.2006,-43.9011,-1497.5,7,2,42
587,63.0177,-58.4579,-1497.5,7,2,42
588,38.3648,-41.6106,-1497.5,7,2,42
589,69.015,-54.9004,-1497.5,7,2,42
590,56.2362,-44.0521,-1497.5,7,2,42
