hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
32,517923371715919872,-157.861,-15.5804, -1498,-0.185064,0.0255832,-1.749,5.00174e-06
33,806145089213562880,-146.65,-19.0104, -1498,-0.249915,0.0145568,-2.42129,4.21306e-06
34,531428535600939008,-173.373,-23.7788, -1498,-0.685657,-0.0481795,-5.85412,5.22918e-06
35,306252402523111424,-104.509,-15.5098, -1498,-0.354599,-0.0195606,-4.97826,7.27671e-06
36,819661866690150400,-84.5562,-23.8368, -1498,-0.424233,-0.0939719,-7.32037,7.27671e-06
37,756616969465102336,-58.7168,-7.41211, -1498,-1.82888,-0.25114,-46.9581,2.33666e-05
38,576460821022900224,-79.0852,-13.4592, -1498,-1.25442,-0.239259,-23.9255,1.38462e-05
39,418851258019872768,-74.3262,-14.7184, -1498,-0.184105,-0.0141889,-3.59667,7.85529e-06
40,31526090744791040,-96.8319,-24.5586, -1498,-0.172716,-0.0153944,-2.66768,8.42612e-06
41,797137202764054528,-78.2049,-15.6558, -1498,-0.227068,-0.0202248,-4.23676,6.8201e-06
42,684549411103047680,-68.5153,-11.122, -1498,-0.504886,-0.105334,-11.0952,6.69668e-06
43,630506559171985408,-90.8659,-13.736, -1498,-0.27582,-0.0698509,-4.66521,6.17056e-06
44,229688734956650496,-63.8633,-18.1289, -1498,-0.686046,-0.169643,-15.9698,9.82604e-06
45,616993355108188160,-57.0711,-11.0488, -1498,-1.6664,-0.303308,-43.4726,2.14823e-05
46,0,-79.9497,-11.4081, -1498,-133374,-51740.8,-989714,     0
47,391821688796348416,-94.3359,-14.335, -1498,-1.09702,-0.139768,-17.4511,1.28242e-05
48,360293261589348352,-88.7364,-16.5541, -1498,-0.56881,-0.0784928,-9.47672,8.14693e-06
49,261216543688359936,-67.1897,-23.6662, -1498,-0.188015,-0.0878241,-4.40614,7.40477e-06
50,22521434110689280,-79.4892,-25.4258, -1498,-0.952785,-0.331395,-18.1732,1.18835e-05
51,112594869767110656,-85.5721,-12.9138, -1498,-0.652553,-0.122563,-11.6239,7.90617e-06
52,310773456897572864,-69.7572,-17.1692, -1498,-0.170127,-0.0164242,-3.41839,9.16891e-06
53,0,-71.2772,-9.15215, -1498,-538856,300459,-786994,     0
54,756621504950566912,-58.1944,-7.01425, -1498,-0.424142,-0.0322972,-10.8296,7.94639e-06
55,391817290749837312,-146.877,-40.2512, -1502,-0.331873,-0.0440597,-3.30288,6.53038e-06
56,189181214760894464,-117.212,-19.9573, -1502,-0.185285,0.00957182,-2.15096,7.40477e-06
57,598993250249867264,-118.861,-26.3638, -1502,-0.425626,-0.127997,-5.57233,9.16891e-06
58,315256028381843457,-113.135,-27.1031, -1502,-0.088542,-0.113422,0.31932,     0
59,319761277259874304,-153.866,-34.7922, -1502,-0.819163,-0.141707,-7.93348,8.73393e-06
60,18021407896109056,-136.758,-28.8304, -1502,-0.941109,-0.299403,-10.6926,1.98595e-05
61,571965948769075200,-104.431,-19.9024, -1502,-0.281037,-0.025179,-3.97602,8.42612e-06
62,0,-138.041,-32.4329, -1502,335129,-62399.3,-940104,     0
63,229697668488626176,-108.572,-17.6503, -1502,-0.315898,-0.00756195,-3.55109,9.16891e-06
64,702564359368343552,-106.178,-33.0387, -1502,-0.628092,-0.229408,-9.08587,1.06951e-05
65,45044998525157376,-115.685,-27.1188, -1502,-0.847143,-0.159274,-11.0144,1.94888e-05
66,738591850717249536,-148.072,-42.7635, -1502,-0.316421,-0.040332,-3.11028,5.80698e-06
67,0,-116.441,-22.76, -1502,-212352,-952.303,-977193,     0
68,617004487663419392,-148.814,-37.2775, -1502,-0.354141,0.0280024,-2.63529,1.98953e-05
69,0,-102.406,-25.438, -1502,-208535,-149641,-966499,     0
70,571961825600471040,-64.9997,-31.269, -1502,-0.452852,-0.191819,-10.2359,7.85529e-06
71,598986996777484288,-60.6992,-25.3432, -1502,-0.403014,-0.190717,-10.3205,7.27671e-06
72,261216543688359936,-67.3602,-23.7455, -1502,-0.187999,-0.0867135,-4.4056,8.42612e-06
73,472882015323029504,-84.1189,-37.886, -1502,-0.451514,-0.236086,-8.24049,7.93784e-06
74,229688734956650496,-64.0351,-18.1711, -1502,-0.685442,-0.167692,-15.9693,1.11814e-05
75,391822582149545984,-76.4651,-27.4963, -1502,-0.202278,-0.0960941,-4.13508,7.85529e-06
76,630508758195240960,-53.8573,-26.8321, -1502,-0.193667,-0.111414,-5.70196,8.42612e-06
77,328767308283510784,-67.5392,-35.2318, -1502,-0.543217,-0.30794,-12.3315,8.79342e-06
78,130609680593453056,-82.7259,-41.7748, -1502,-0.212699,-0.0741209,-3.57451,6.40243e-06
79,306252952278925312,-60.5363,-23.9403, -1502,-0.634019,-0.272905,-15.9237,1.0965e-05
80,738591988156203008,-80.7701,-33.2458, -1502,-0.455017,-0.215253,-8.73475,7.92881e-06
81,319768630243885056,-75.0833,-31.8246, -1502,-0.210973,-0.121976,-4.493,7.27671e-06
82,0,-33.5514,-16.5805, -1502,-513629,-275651,-812528,     0
83,454864043400757248,-76.4425,-31.5953, -1502,-0.294353,-0.152094,-5.93433,7.27671e-06
84,22521434110689280,-79.699,-25.4989, -1502,-0.953226,-0.333047,-18.1727,1.32417e-05
85,328788886199205888,-109.851,-39.6307, -1498,-0.412476,-0.110436,-5.43777,8.52148e-06
86,702564359368343552,-105.901,-32.9375, -1498,-0.628838,-0.230186,-9.08632,9.39875e-06
87,698059385351438336,-114.02,-40.6314, -1498,-0.257869,-0.126647,-3.56334,9.16891e-06
88,490895245601406976,-146.12,-45.2341, -1498,-0.234763,-0.121113,-2.58434,5.74508e-06
89,477381697940226048,-151.853,-48.4847, -1498,-0.583265,-0.136213,-5.63531,6.6533e-06
90,531429360234659840,-154.55,-50.6383, -1498,-0.187324,-0.110458,-1.9969,4.01152e-06
91,738591850717249536,-147.665,-42.7105, -1498,-0.315962,-0.0416439,-3.11075,4.58446e-06
92,18017147288551424,-160.665,-48.6641, -1498,-1.971,-0.653211,-18.4853,1.41462e-05
93,22518616612143104,-105.711,-35.2362, -1498,-1.52608,-0.544193,-21.8079,2.19741e-05
94,617004556382896128,-134.535,-49.5797, -1498,-0.809965,-0.422879,-10.1224,     0
95,252201854010654720,-110.233,-51.4095, -1502,-1.32333,-0.573959,-17.763,2.11456e-05
96,756616350989811712,-108.15,-48.5337, -1502,-0.860179,-0.421881,-12.1294,1.91823e-05
97,418837651563479040,-153.334,-68.059, -1502,-2.25522,-0.947442,-21.7043,1.7348e-05
98,567453621768159232,-129.743,-61.5501, -1502,-0.495283,-0.277569,-6.0348,6.30304e-06
99,4504767858475008,-144.968,-73.1872, -1502,-1.05592,-0.591264,-11.1192,1.17591e-05
100,0,-155.224,-71.2169, -1502,68127.9,85368.2,-994018,     0
101,328788886199205888,-110.154,-39.7127, -1502,-0.411303,-0.112982,-5.43703,1.00035e-05
102,319758322322374656,-96.0552,-50.5246, -1502,-0.625796,-0.295838,-9.53473,1.0198e-05
103,472878579349192704,-101.081,-52.2613, -1502,-0.97408,-0.466826,-14.1684,1.50916e-05
104,481891619759456256,-108.078,-45.1736, -1502,-0.293809,-0.158265,-4.25816,1.00035e-05
105,626006601676881920,-143.172,-61.0656, -1502,-0.998817,-0.475409,-10.6883,1.14666e-05
106,45055856202481664,-148.916,-61.9489, -1502,-0.166848,-0.0158729,-1.48286,5.80698e-06
107,0,-149.958,-69.8361, -1502,-97480,-43095.8,-994304,     0
108,522420511712477184,-70.995,-38.6975,-1497.5,-0.433694,-0.263485,-9.50106,7.45059e-06
109,0,-59.8124,-43.152,-1497.5,75347.3,118002,-990151,     0
110,0,-77.2759,-55.4673,-1497.5,303949,431882,-849172,     0
111,45037851699576832,-62.0141,-37.8539,-1497.5,-0.991121,-0.629753,-24.357,1.74975e-05
112,571961825600471040,-64.8012,-31.1848,-1497.5,-0.450685,-0.191584,-10.2367,6.98248e-06
113,774626214013829120,-66.0393,-44.0136,-1497.5,-0.328517,-0.19159,-7.2132,6.8201e-06
114,328767308283510784,-67.3411,-35.1195,-1497.5,-0.542336,-0.30719,-12.332,7.89153e-06
115,630508758195240960,-53.7043,-26.7432,-1497.5,-0.193892,-0.113826,-5.70244,7.40477e-06
116,765615510065774592,-82.1742,-47.3504,-1497.5,-0.21473,-0.0903595,-3.63833,8.42612e-06
117,130609680593453056,-82.4583,-41.6819,-1497.5,-0.212841,-0.073957,-3.57535,5.83333e-06
118,130605076388511744,-49.0485,-31.9194,-1497.5,-1.12913,-0.711296,-34.0673,1.62712e-05
119,463874060154044416,-53.1908,-31.2009,-1497.5,-0.232797,-0.110935,-6.28736,8.42612e-06
120,162139001153650688,-70.7086,-52.0863,-1497.5,-0.898768,-0.629266,-18.6773,1.27524e-05
121,189176335678046208,-44.9608,-33.9149,-1497.5,-0.458701,-0.365752,-13.7894,1.27535e-05
122,553945983981977600,-63.7569,-39.4941,-1497.5,-0.883017,-0.515009,-20.2156,1.43506e-05
123,279223795372261376,-44.711,-34.9238,-1497.5,-0.693838,-0.510416,-22.6061,1.09444e-05
124,801643551170494464,-64.9536,-46.0663,-1497.5,-0.367313,-0.228324,-8.12986,5.83333e-06
125,765612348969844736,-80.591,-58.3813,-1497.5,-0.921154,-0.62991,-16.7045,1.29323e-05
126,45037920419053568,-110.871,-61.8401, -1498,-2.53137,-1.3684,-34.1551,4.44472e-05
127,526929746336940032,-149.221,-78.0021, -1498,-0.139036,-0.130609,-1.71224,5.74508e-06
128,31525747147407360,-105.531,-56.8137, -1498,-0.194558,-0.0614598,-2.52899,1.1115e-05
129,472878579349192704,-100.807,-52.1298, -1498,-0.972977,-0.464772,-14.1691,1.34148e-05
130,4504767858475008,-144.588,-72.9754, -1498,-1.05558,-0.586657,-11.1201,8.57022e-06
131,319758322322374656,-95.7932,-50.4006, -1498,-0.623294,-0.295078,-9.53566,9.06492e-06
132,247699147736481792,-142.371,-91.7836, -1502,-0.436179,-0.342406,-4.92575,4.36627e-06
133,517929212871442432,-106.19,-80.0884, -1502,-0.332971,-0.324151,-5.3144,7.94639e-06
134,765612623847751680,-96.7449,-72.8031, -1502,-0.106055,-0.130579,-2.02171,9.16891e-06
135,252209550592049152,-94.21,-74.3932, -1502,-0.30638,-0.290639,-5.28519,8.42612e-06
136,31526915378511872,-117.793,-85.3072, -1502,-0.194687,-0.0871902,-2.17803,1.00035e-05
137,801642520378343424,  -138,-86.4408, -1502,-0.403963,-0.199616,-4.1529,5.80698e-06
138,360296491404754944,-104.065,-68.63, -1502,-0.336517,-0.177126,-4.52827,7.40477e-06
139,162131442011209728,-44.2761,-45.1999,-1502.5,-1.10785,-1.16544,-38.1669,2.54141e-05
140,598980743305101312,-71.5624,-61.0084,-1502.5,-0.518159,-0.477404,-11.4117,1.23303e-05
141,189176335678046208,-45.1267,-34.0477,-1502.5,-0.457042,-0.366278,-13.7889,2.5507e-05
142,567463379933855744,-43.5293,-44.9549,-1502.5,-1.43853,-1.52079,-50.215,3.2574e-05
143,436851569036623872,-48.1001,-44.03,-1502.5,-0.144179,-0.161798,-4.91356,7.85529e-06
144,121602756216619008,-54.8747,-44.7268,-1502.5,-0.277588,-0.191617,-7.11641,7.27671e-06
145,166636622186545152,-49.3566,-51.0131,-1502.5,-0.188445,-0.224725,-6.33588,9.16891e-06
146,391815572762918912,-53.5799,-45.674,-1502.5,-0.431734,-0.341644,-11.7532,8.43052e-06
147,103584234538532864,-69.5025,-63.2275,-1502.5,-0.317724,-0.32527,-7.29574,8.42612e-06
148,265725022398578688,-43.7687,-37.6586,-1502.5,-0.192783,-0.139011,-6.17351,1.00035e-05
149,31526022025314304,-57.9099,-50.2164,-1502.5,-0.185647,-0.194418,-5.32168,6.8201e-06
150,22519578684817408,-45.2277,-39.6506,-1502.5,-1.81583,-1.56983,-60.0333,3.40593e-05
151,130605076388511744,-49.2144,-32.024,-1502.5,-1.13054,-0.713285,-34.0664,1.83051e-05
152,815152288468303872,-70.1601,-63.8145,-1502.5,-0.385461,-0.393431,-8.71181,9.16294e-06
153,234187455501172736,-39.6143,-41.4248,-1502.5,-0.684201,-0.686403,-25.3485,1.47747e-05
154,76563255249600512,-73.0815,-68.7865,-1502.5,-0.158846,-0.188907,-3.77421,9.16891e-06
155,765612348969844736,-80.8664,-58.5698,-1502.5,-0.918531,-0.628679,-16.7042,1.44102e-05
156,175642240893321216,-52.8536,-45.993,-1502.5,-0.536921,-0.495368,-15.6315,9.90042e-06
157,252201716571701248,-39.6654,-42.6242,-1502.5,-1.10448,-1.15348,-41.0882,2.16424e-05
158,801643551170494464,-65.1798,-46.2064,-1502.5,-0.367496,-0.227568,-8.1293,6.40243e-06
159,765621145062866944,-71.0304,-63.9153,-1502.5,-0.452232,-0.451529,-10.14,9.76056e-06
160,517917255682490368,-40.2622,-40.3441,-1502.5,-0.585719,-0.614832,-22.4936,1.4336e-05
161,360298415550103552,-39.4609,-42.2896,-1502.5,-0.546695,-0.610943,-21.1509,1.27097e-05
162,0,-32.2803,-35.9749,-1502.5,447629,389067,-805143,     0
163,279223795372261376,-44.8645,-35.0365,-1502.5,-0.694367,-0.509055,-22.6054,1.23125e-05
164,162139001153650688,-70.9489,-52.2548,-1502.5,-0.896729,-0.629438,-18.6768,1.42098e-05
165,162131510730686464,-76.0752,-73.1697, -1498,-1.16742,-1.0769,-22.548,1.91595e-05
166,517929212871442432,-105.941,-79.8444, -1498,-0.33062,-0.323575,-5.31537,5.80698e-06
167,130605145107988480,-78.3481,-70.8853, -1498,-0.487707,-0.485488,-9.72668,9.58104e-06
168,306245736733868032,-130.979,-116.018, -1498,-0.753428,-0.601785,-8.27084,5.58361e-06
169,553956085745057792,-102.283,-92.4021, -1498,-0.246577,-0.27486,-3.99333,5.74508e-06
170,252209550592049152,-93.9774,-74.174, -1498,-0.307918,-0.289304,-5.28592,7.40477e-06
171,580974659852304384,-104.234,-83.5141, -1498,-0.43187,-0.404617,-6.61658,8.50569e-06
172,765612623847751680,-96.5351,-72.5482, -1498,-0.106174,-0.127787,-2.02241,7.94639e-06
173,292738854861930496,-81.6655,-73.1752, -1498,-0.47085,-0.378016,-8.20242,8.61259e-06
174,0,-91.4622,-84.3373, -1498,-123152,-140464,-982397,     0
175,292738923581407232,-79.4667,-72.6109, -1498,-1.04773,-0.906316,-19.2734,1.78791e-05
176,743097237051015168,-42.4173,-60.2368, -1498,-0.197173,-0.234312,-6.15765,6.53038e-06
177,0,-37.6627,-52.857, -1498,490400,274687,-827076,     0
178,698058423278764032,-29.8662,-47.1656, -1498,-0.192597,-0.34189,-10.4862,7.40477e-06
179,662030657051951104,-35.6617,-45.7999, -1498,-0.348426,-0.478075,-15.3791,8.09014e-06
180,576462126692958208,-51.5422,-72.2487, -1498,-0.307718,-0.478202,-9.59764,7.22442e-06
181,234187455501172736,-39.4929,-41.3031, -1498,-0.684601,-0.684877,-25.3491,1.29839e-05
182,738596523641667584,-62.378,-65.9364, -1498,-0.267423,-0.328341,-7.05197,7.85529e-06
183,828663774545182720,-37.2018,-53.5933, -1498,-0.389096,-0.598166,-16.3921,9.37634e-06
184,247705607367294976,-23.8746,-33.89, -1498,-0.076774,-0.102599,-1.48664,     0
185,162131442011209728,-44.1455,-45.0626, -1498,-1.10703,-1.16389,-38.1675,2.20255e-05
186,517917255682490368,-40.1449,-40.221, -1498,-0.586271,-0.615013,-22.4943,1.24246e-05
187,567475199683854336,-58.9992,-77.4875, -1498,-0.246189,-0.276137,-5.62897,7.27671e-06
188,738592194314633216,-58.3998,-70.1916, -1498,-1.344,-1.66432,-35.2073,2.84551e-05
189,4508066393358336,-62.348,-71.7059, -1498,-0.423418,-0.439322,-9.54865,9.92425e-06
190,162138520117313536,-35.2315,-51.178, -1498,-0.187318,-0.235773,-7.25952,7.40477e-06
191,567463379933855744,-43.4004,-44.8187, -1498,-1.43991,-1.51861,-50.2156,2.82308e-05
192,436855760924704768,-41.8655,-50.096, -1498,-0.470923,-0.531263,-16.1681,9.67901e-06
193,716073165385629696,-41.5359,-51.9784, -1498,-0.470743,-0.624273,-17.4948,8.95088e-06
194,360298415550103552,-39.3448,-42.1598, -1498,-0.544727,-0.610142,-21.1597,1.11691e-05
195,252201716571701248,-39.5444,-42.4979, -1498,-1.10358,-1.15461,-41.0912,1.92377e-05
196,166636622186545152,-49.2226,-50.8536, -1498,-0.189353,-0.224258,-6.33646,7.94639e-06
197,436851569036623872,-47.9677,-43.8819, -1498,-0.145047,-0.161518,-4.91527,6.98248e-06
198,626012923868741632,-41.5532,-58.4872, -1498,-0.246304,-0.392704,-9.6655,6.98248e-06
199,716073096666152960,-59.6034,-78.5967, -1498,-0.193171,-0.203649,-4.22422,7.27671e-06
200,0,-27.4367,-44.9832, -1498,495457,59063.4,-866622,     0
201,0,-47.4297,-60.937, -1498,26177.7,-357258,-933639,     0
202,162131167133302784,-35.9157,-54.1664, -1498,-0.771539,-1.12011,-31.4032,1.55318e-05
203,229697599769149440,-58.5979,-66.7819, -1498,-0.155304,-0.286602,-5.1213,9.16891e-06
204,864700749181878272,-97.5802,-100.809, -1502,-0.0913926,-0.160135,-1.96081,9.26247e-06
205,0,-80.3945,-82.3514, -1502,-319977,-212616,-923260,     0
206,716074264897257472,-113.866,-108.297, -1502,-0.169819,-0.219739,-2.64588,5.67327e-06
207,292738923581407232,-79.6841,-72.7992, -1502,-1.04743,-0.908757,-19.272,2.03452e-05
208,252203640717049856,-88.1578,-95.7959, -1502,-0.605451,-0.594454,-9.74518,1.2366e-05
209,139618735274065920,-111.522,-122.166, -1502,-0.651279,-0.779943,-9.24983,9.25038e-06
210,292738854861930496,-81.8953,-73.3589, -1502,-0.471359,-0.37538,-8.20202,9.80053e-06
211,626006532957405184,-76.013,-75.7697, -1502,-1.00178,-0.956209,-19.3756,1.89729e-05
212,58551261921804288,-82.5127,-87.5151, -1502,-0.67499,-0.772828,-12.7919,1.55083e-05
213,553956085745057792,-102.531,-92.6775, -1502,-0.248645,-0.274359,-3.99265,7.40477e-06
214,162131510730686464,-76.2824,-73.3607, -1502,-1.16897,-1.07681,-22.547,2.15544e-05
215,310773250739142656,-95.0685,-106.276, -1502,-0.37497,-0.376623,-5.14247,5.84864e-06
216,130605145107988480,-78.5485,-71.0851, -1502,-0.486483,-0.485726,-9.72617,1.09026e-05
217,851180810609360896,-82.6032,-80.5113, -1502,-0.271218,-0.209987,-4.387,7.27671e-06
218,319765262989524992,-99.4137,-94.5019, -1502,-0.15887,-0.0944261,-1.98502,9.26247e-06
219,306250066060902400,-88.9959,-100.421, -1502,-0.584786,-0.597416,-9.31382,1.21868e-05
220,567454308962926592,-83.2416,-94.7957, -1502,-0.535039,-0.549113,-9.12619,1.06049e-05
221,130609336996069376,-104.427,-136.013, -1498,-0.916057,-1.11465,-12.5633,9.94306e-06
222,306250066060902400,-88.7453,-100.165, -1498,-0.581925,-0.594305,-9.31502,8.90572e-06
223,252203640717049856,-87.9099,-95.5517, -1498,-0.603016,-0.59625,-9.74572,9.03673e-06
224,567454308962926592,-83.0068,-94.5546, -1498,-0.536744,-0.550183,-9.12666,8.22795e-06
225,0,-84.9528,-111.366, -1498,282704,489477,-824919,     0
226,306245599294914560,-74.2312,-102.194, -1498,-0.529876,-0.667303,-10.0686,8.32856e-06
227,310773250739142656,-94.7765,-105.984, -1498,-0.37572,-0.376374,-5.14298,5.84864e-06
228,112590952756936704,-72.893,-96.4757, -1498,-0.140264,-0.245776,-3.44954,8.52148e-06
229,130613597603627008,-98.5258,-126.552, -1498,-0.0792308,-0.187316,-1.87411,5.67327e-06
230,139618735274065920,-111.241,-121.829, -1498,-0.650072,-0.780798,-9.25036,7.4003e-06
231,58551261921804288,-82.3018,-87.2735, -1498,-0.674502,-0.772392,-12.7928,1.36285e-05
232,553949763553198080,-68.1225,-94.042, -1498,-0.416191,-0.635178,-9.73193,9.25132e-06
233,99081390825406464,-101.393,-118.622, -1498,-0.336883,-0.326412,-4.51226,5.74508e-06
234,418853594482081792,-66.5346,-81.2478, -1498,-0.102545,-0.171221,-2.80866,1.00035e-05
235,716073165385629696,-41.6434,-52.1212, -1502,-0.469102,-0.624824,-17.4944,9.89308e-06
236,162131579450163200,-28.1848,-48.5306, -1502,-0.340517,-0.630384,-19.2269,1.06174e-05
237,743097237051015168,-42.5456,-60.3896, -1502,-0.196914,-0.236519,-6.14982,7.27671e-06
238,630511988010647552,-36.5877,-69.9926, -1502,-0.262875,-0.445908,-9.94421,6.61316e-06
239,211671793826529280,-39.4372,-75.8586, -1502,-0.145571,-0.345371,-6.57396,6.40243e-06
240,576462126692958208,-51.6706,-72.4478, -1502,-0.308424,-0.476993,-9.59704,8.05006e-06
241,626012923868741632,-41.6553,-58.6496, -1502,-0.247643,-0.391759,-9.66469,7.85529e-06
242,162138520117313536,-35.335,-51.3079, -1502,-0.188563,-0.235237,-7.25903,8.42612e-06
243,774621472369934336,-40.8499,-65.9105, -1502,-0.209731,-0.291852,-7.0052,6.8201e-06
244,76563736285937664,-30.7589,-66.158, -1502,-0.0446677,-0.163054,-3.45103,7.27671e-06
245,436849232574414848,-29.2925,-59.7277, -1502,-0.641913,-1.25719,-31.8013,1.79316e-05
246,774635078826328064,-26.296,-45.6626, -1502,-0.452573,-0.590437,-18.3194,     0
247,689062906335068160,-38.0759,-67.2548, -1502,-0.0726705,-0.189253,-3.92404,6.8201e-06
248,162131167133302784,-36.0138,-54.3091, -1502,-0.768377,-1.12035,-31.4023,1.73069e-05
249,0,-28.598,-53.8768, -1502,17730.1, 93012,-995507,     0
250,112598030863040512,-44.0219,-67.3014, -1502,-0.178622,-0.318866,-6.82201,6.8201e-06
251,828663774545182720,-37.2969,-53.7394, -1502,-0.390202,-0.598313,-16.3911,1.05484e-05
252,698058423278764032,-29.9403,-47.2958, -1502,-0.195942,-0.340741,-10.4856,8.42612e-06
253,121599732559642624,-39.3574,-72.4563, -1502,-0.208059,-0.32999,-7.16612,7.27671e-06
254,18017353446981632,-50.0491,-81.8177, -1502,-0.262617,-0.371577,-7.08731,8.42612e-06
255,418852288812023808,-29.6775,-56.2795, -1502,-0.085868,-0.210292,-5.36222,8.42612e-06
256,662030657051951104,-35.7522,-45.9241, -1502,-0.348874,-0.477486,-15.3785,9.1014e-06
257,553949763553198080,-68.2934,-94.3032, -1502,-0.415424,-0.635748,-9.73138,1.03086e-05
258,306245599294914560,-74.4421,-102.459, -1502,-0.531804,-0.667332,-10.068,9.59047e-06
259,738593843582074880,-87.5715,-120.647, -1502,-0.180601,-0.180129,-2.50055,5.80698e-06
260,756619993122078720,-74.4236,-112.944, -1502,-0.116757,-0.255436,-3.12411,6.98248e-06
261,76561949579542528,-84.7379,-123.439, -1502,-0.122771,-0.100111,-1.54946,5.35865e-06
262,139618597835112448,-81.7309,-132.671, -1502,-0.845226,-1.45663,-16.2553,1.16441e-05
263,229695057148510208,-77.1499,-118.148, -1502,-0.34531,-0.586904,-7.1717,1.02781e-05
264,0,-82.8594,-111.607, -1502,-385189,-495983,-778222,     0
265,364813834927472640,-68.4819,-101.244, -1502,-0.119417,-0.249796,-2.87145,7.85529e-06
266,112590952756936704,-73.0555,-96.761, -1502,-0.139485,-0.245858,-3.44908,1.00035e-05
267,400827376222601216,-57.9206,-94.5466, -1502,-0.116538,-0.115424,-2.1789,7.27671e-06
268,526927684752637952,-86.146,-120.199, -1502,-0.283321,-0.323656,-4.28988,5.55748e-06
269,153127197693968384,-57.4463,-88.119, -1502,-0.321422,-0.558282,-9.23996,1.0489e-05
270,689068816210067456,-51.7816,-97.2647, -1498,-0.299514,-0.650142,-9.7759,9.34821e-06
271,436849301293891584,-59.2916,-113.53, -1498,-0.145851,-0.366495,-4.56421,5.80698e-06
272,238699370185228288,-74.8244,-126.444, -1498,-0.270163,-0.546183,-6.14614,6.71139e-06
273,0,-76.1121,-130.949, -1498,-92977.3,-135622,-986388,     0
274,400827376222601216,-57.7092,-94.3362, -1498,-0.113522,-0.114145,-2.17968,6.53038e-06
275,472881053250355200,-47.325,-102.076, -1498,-0.663405,-1.35568,-20.0941,1.94663e-05
276,0,-50.9012,-104.398, -1498,245043,214074,-945582,     0
277,139618597835112448,-81.5228,-132.312, -1498,-0.845562,-1.45808,-16.2558,1.0561e-05
278,153127197693968384,-57.3069,-87.877, -1498,-0.322457,-0.559596,-9.24054,9.21763e-06
279,553955879586627584,-68.061,-130.709, -1498,-0.282893,-0.453918,-5.45402,4.31013e-06
280,630506490452508672,-78.9891,-136.085, -1498,-0.393748,-0.766679,-8.24518,9.17986e-06
