hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
119,373806877970006016,-143.303,-55.6167, -1502,-0.450309,-0.122696,-4.5376,5.65723e-06
120,0,-111.215,-56.6517, -1502,-454273,-227255,-861389,     0
121,693554548773486592,-101.84,-50.4816, -1502,-0.608542,-0.338991,-9.29377,8.55736e-06
122,707065278936121344,-128.178,-52.5298, -1502,-1.62391,-0.621414,-18.8849,1.93848e-05
123,702564290648866816,-133.615,-56.5169, -1502,-0.810745,-0.38874,-9.33662,7.26718e-06
124,725093627499380736,-161.386,-65.6683, -1502,-0.36799,-0.0942606,-3.25397,3.10152e-06
125,387315134231478272,-107.012,-49.8569, -1502,-1.22047,-0.608867,-17.4001,2.02676e-05
126,247702102673981440,-155.774,-61.0284, -1502,-1.8827,-0.682727,-18.0011,1.04831e-05
127,716082167637082112,-47.9602,-38.0216,-1497.5,-0.823216,-0.677851,-26.1012,1.07668e-05
128,900720131632529408,-30.399,-11.4853,-1497.5,0.171573,-0.0180524,-2.36157,3.96751e-06
129,445874642490490880,-48.2251,-28.5661,-1497.5,-0.22709,-0.111953,-6.6252,4.9892e-06
130,324265220484628480,-48.9836,-36.5583,-1497.5,-0.351008,-0.231749,-10.2975,5.65723e-06
131,324265014326198272,-66.7715,-36.9396,-1497.5,-2.29959,-1.30313,-51.9586,2.3074e-05
132,1049349089818312704,-60.6276,-35.4325,-1497.5,-0.241723,-0.114135,-5.59267,5.5594e-06
133,729585682254659584,-47.2741,-37.2592,-1497.5,-0.531743,-0.442561,-17.1327,7.37357e-06
134,324264876887244800,-51.5413,-30.8758,-1497.5,-0.333592,-0.222073,-10.1549,6.43754e-06
135,774624427307433984,-50.4111,-39.0147,-1497.5,-0.265506,-0.181078,-7.54341,5.65723e-06
136,90077490105548800,-72.8022,-36.3489,-1497.5,-0.786528,-0.364089,-15.9015,7.38387e-06
137,725085449881649152,-86.8561,-43.7065,-1497.5,-0.390716,-0.163264,-6.53755,5.33461e-06
138,243206749383819264,-77.9845,-38.2378,-1497.5,-0.524693,-0.225867,-9.82985,5.27496e-06
139,0,-33.0603,-10.4708,-1497.5,335949,-9101.24,-941836,     0
140,144121853865099264,-51.0897,-34.788,-1497.5,-0.257538,-0.148133,-7.18371,6.07103e-06
141,27023178312187904,-46.7991,-28.6558,-1497.5,-0.381343,-0.213446,-11.9602,7.64264e-06
142,653038713521045504,-53.4438,-36.9158,-1497.5,-0.489012,-0.359495,-14.0291,6.28387e-06
143,0,-43.1462,-36.0609,-1497.5,-121264,12950.1,-992536,     0
144,824162305221591040,-53.0149,-33.532,-1497.5,-0.392995,-0.272253,-11.4219,6.43754e-06
145,598982530011496448,-55.7756,-24.9763,-1497.5,-0.628939,-0.257442,-16.6398,7.27712e-06
146,216178210952445952,-51.6622,-22.2663,-1497.5,-0.445838,-0.165018,-12.7049,5.33461e-06
147,1049340568603197440,-66.1719,-36.0072,-1497.5,-0.650104,-0.379579,-14.9149,7.5153e-06
148,689055347192627200,-83.9919,-56.4199,-1497.5,-0.301249,-0.164928,-5.08678,6.43754e-06
149,477383690805051392,-119.863,-72.5432, -1498,-0.273022,-0.11576,-3.16008,4.38923e-06
150,608011856937746432,-126.801,-65.4227, -1498,-0.148688,-0.123869,-2.04868,8.49182e-06
151,797138920750972928,-119.106,-75.3837, -1498,-0.596597,-0.423016,-7.82328,6.04865e-06
152,1049340706042150912,-127.691,-70.3418, -1498,-1.01063,-0.504162,-11.5421,7.03413e-06
153,693554548773486592,-101.577,-50.336, -1498,-0.612085,-0.338114,-9.29422,7.5201e-06
154,396317316964417536,-104.755,-57.1284, -1498,-0.607998,-0.370748,-8.98673,9.37903e-06
155,247702033954504704,-131.381,-67.6427, -1498,-1.19636,-0.665347,-13.9034,9.76682e-06
156,653030810781220864,-131.321,-82.4412, -1498,-0.250075,-0.213319,-3.16843,4.20518e-06
157,716084847696674816,-119.413,-80.2041, -1502,-1.3269,-0.938772,-16.9752,1.23904e-05
158,409829077919203328,-118.531,-78.0951, -1502,-0.379934,-0.20003,-4.54375,5.65723e-06
159,243207024261726208,-130.811,-89.6685, -1502,-0.394978,-0.214673,-4.25592,4.33437e-06
160,828666385885298688,-83.3444,-64.9379, -1502,-0.239597,-0.23247,-4.73136,6.00143e-06
161,319764713233711104,-87.6584,-63.4094, -1502,-0.258862,-0.147653,-4.14894,6.43754e-06
162,797138920750972928,-119.411,-75.5998, -1502,-0.595931,-0.422603,-7.8228,8.97541e-06
163,653031085659127808,-129.496,-91.06, -1502,-0.248995,-0.117608,-2.61163,3.00072e-06
164,477383690805051392,-120.209,-72.6902, -1502,-0.274548,-0.11667,-3.15911,5.65723e-06
165,653030810781220864,-131.636,-82.7113, -1502,-0.249242,-0.215146,-3.1677,4.9892e-06
166,716084778977198080,-108.216,-82.7329, -1502,-0.334614,-0.306322,-5.04452,4.7143e-06
167,0,-88.66,-61.7031, -1502,-272138,-602870,-749993,     0
168,968277355858493440,-101.952,-67.6383, -1502,-0.421031,-0.232558,-5.87654,5.65723e-06
169,112603872018563072,-126.797,-88.9827, -1502,-0.447094,-0.250662,-4.96597,4.46985e-06
170,0,-108.843,-81.1888, -1502,7620.22,30346.7,-999510,     0
171,477386439584120832,-68.9435,-62.1907,-1502.5,-0.323439,-0.328899,-7.52823,6.00143e-06
172,144121853865099264,-51.2689,-34.8906,-1502.5,-0.257098,-0.147592,-7.18266,7.00504e-06
173,801644650682122240,-62.4597,-56.7675,-1502.5,-0.161981,-0.110654,-3.44207,5.21055e-06
174,243206955542249472,-48.9342,-49.0314,-1502.5,-0.142974,-0.169883,-4.78145,6.00143e-06
175,324272642188115968,-47.7865,-47.3933,-1502.5,-0.445635,-0.415388,-13.5631,7.03247e-06
176,0,-45.8547,-36.757,-1502.5,617200,112840,-778673,     0
177,324264945606721536,-62.528,-50.9381,-1502.5,-0.480411,-0.353368,-11.1487,6.02938e-06
178,589975880512569344,-72.3488,-57.3808,-1502.5,-0.951138,-0.715693,-19.4253,1.26773e-05
179,567457607497809920,-58.9215,-47.8408,-1502.5,-0.379092,-0.274099,-9.10132,6.00143e-06
180,869196377349947392,-38.8278,-42.1769,-1502.5,-0.263519,-0.258278,-9.61757,6.00143e-06
181,716082167637082112,-48.1179,-38.1516,-1502.5,-0.822683,-0.679301,-26.1006,1.22518e-05
182,693563482305462272,-57.7819,-57.7363,-1502.5,-0.383874,-0.34124,-9.4467,4.98175e-06
183,324265220484628480,-49.1542,-36.6706,-1502.5,-0.351222,-0.231523,-10.2956,6.43754e-06
184,1013310259755745280,-71.3405,-67.6006,-1502.5,-0.2921,-0.321372,-6.61238,7.00504e-06
185,477395441835573248,-44.3459,-39.7378,-1502.5,-0.172224,-0.133388,-5.49858,7.00504e-06
186,774624427307433984,-50.5872,-39.1348,-1502.5,-0.266294,-0.180218,-7.54285,6.43754e-06
187,653038713521045504,-53.6179,-37.0439,-1502.5,-0.487054,-0.358638,-14.0287,7.06935e-06
188,319769798474989568,-78.0718,-62.1194,-1502.5,-0.65162,-0.479661,-12.322,9.67635e-06
189,0,-27.6587,-25.4082,-1502.5,228986,90974.4,-969169,     0
190,342282986248470528,-61.5784,-52.6528,-1502.5,-0.400764,-0.30112,-9.17261,6.00143e-06
191,346789609532817408,-48.6966,-44.0027,-1502.5,-0.137583,-0.0958983,-3.90058,6.00143e-06
192,729585682254659584,-47.4298,-37.3886,-1502.5,-0.535414,-0.445136,-17.132,8.39061e-06
193,0,-116.366,-88.7643, -1498,30273.7,90435.1,-995442,     0
194,644017220615143424,-116.04,-103.111, -1498,-0.309509,-0.334581,-4.41423,3.21877e-06
195,716084778977198080,-107.951,-82.4905, -1498,-0.33425,-0.305667,-5.04593,4.094e-06
196,319764713233711104,-87.408,-63.2677, -1498,-0.259987,-0.146115,-4.14942,5.65723e-06
197,968276050188435456,-89.0897,-74.8754, -1498,-0.483234,-0.357751,-7.73491,9.8628e-06
198,828666385885298688,-83.1419,-64.7415, -1498,-0.23959,-0.231756,-4.73216,5.33461e-06
199,18015910337970176,-124.807,-99.9875, -1498,-0.279074,-0.283178,-3.72091,4.20518e-06
200,45043417977192448,-81.6818,-66.2731, -1498,-0.280184,-0.184796,-4.72781,7.00504e-06
201,324272642188115968,-47.6389,-47.2555, -1498,-0.444715,-0.41632,-13.5894,6.25108e-06
202,468377384903507968,-32.7263,-46.4949, -1498,-0.230806,-0.359255,-11.1931,6.07103e-06
203,211671106631761920,-49.5017,-60.7825, -1498,-0.214608,-0.219537,-5.86227,5.5594e-06
204,900720337790959616,-43.2508,-56.5824, -1498,-0.3035,-0.42393,-10.8664,5.14758e-06
205,504407350153576448,-43.4529,-48.6242, -1498,-0.476328,-0.554314,-16.921,8.26276e-06
206,1071857398508945408,-37.0673,-52.7411, -1498,-0.144035,-0.169875,-5.2048,5.65723e-06
207,846678585371525120,-41.4395,-60.2104, -1498,-0.48644,-0.660571,-16.81,7.5566e-06
208,0,-54.7996,-59.2757, -1498,547628,289628,-784996,     0
209,117094964701167616,-51.3357,-57.7536, -1498,-0.748905,-0.803061,-21.1689,9.57574e-06
210,517921378851094528,-50.125,-65.0856, -1498,-0.439635,-0.617204,-13.8399,7.35036e-06
211,607991241094725632,-51.5144,-73.1425, -1498,-0.349186,-0.444318,-9.49857,4.94818e-06
212,342282711370563584,-47.2351,-56.4485, -1498,-0.105574,-0.16108,-3.87664,6.43754e-06
213,729585132498845696,-52.3821,-64.2829, -1498,-0.656085,-0.76703,-18.1976,1.01153e-05
214,229701379340369920,-32.8999,-44.5846, -1498,-0.116417,-0.156596,-4.84689,7.07652e-06
215,513413930933026816,-32.8838,-46.1139, -1498,-0.768539,-1.10397,-35.4471,1.42794e-05
216,409832445173563392,-43.5108,-55.3198, -1498,-0.196482,-0.289766,-7.49957,4.7143e-06
217,869196377349947392,-38.7045,-42.0561, -1498,-0.263695,-0.258907,-9.61813,5.33461e-06
218,243206955542249472,-48.7996,-48.8712, -1498,-0.143562,-0.17091,-4.78189,5.33461e-06
219,576461302059237376,-44.726,-60.1315, -1498,-0.712697,-1.00224,-24.409,1.3179e-05
220,616998371629989888,-48.4263,-61.9816, -1498,-0.219301,-0.162661,-3.10524,     0
221,693563482305462272,-57.599,-57.5738, -1498,-0.383591,-0.341177,-9.44727,4.53893e-06
222,477395441835573248,-44.2049,-39.6305, -1498,-0.173127,-0.12932,-5.49926,6.07103e-06
223,716080449650163712,-67.334,-75.6216, -1498,-0.243723,-0.320793,-5.89319,7.00504e-06
224,0,-82.8754,-73.5714, -1502,-496709,-54479.4,-866206,     0
225,0,-107.431,-102.731, -1502,1809.88,2317.88,-999996,     0
226,0,-121.898,-110.449, -1502,-447333,-191512,-873622,     0
227,869200019482214400,-84.628,-81.6248, -1502,-0.141505,-0.192455,-3.03908,9.39579e-06
228,468376766428217344,-115.979,-113.416, -1502,-1.16201,-1.06963,-14.6162,1.18437e-05
229,144159580857827328,-124.264,-115.938, -1502,-0.146204,-0.207241,-2.17671,2.7797e-06
230,0,-114.523,-116.062, -1502,-355182,-516295,-779285,     0
231,549440116611874816,-109.303,-110.89, -1502,-0.397588,-0.338846,-5.02905,4.48836e-06
232,936755044684922880,-118.952,-113.832, -1502,-0.152087,-0.203813,-2.32964,4.38923e-06
233,598981155621961728,-100.141,-106.613, -1502,-0.281956,-0.360436,-4.71087,4.33437e-06
234,112597000070889472,-109.082,-136.324, -1498,-0.211277,-0.185573,-2.39797,3.00072e-06
235,346785898681073664,-86.5319,-115.344, -1498,-0.161106,-0.287506,-3.39309,2.7797e-06
236,85570317065388032,-80.4753,-103.844, -1498,-0.228664,-0.35332,-4.8061,4.43653e-06
237,184651433012887552,-75.6364,-89.9524, -1498,-0.153487,-0.285459,-3.79205,7.64264e-06
238,130613597603627008,-86.9884,-111.193, -1498,-0.740674,-1.00951,-13.3332,9.69528e-06
239,517937734086557696,-70.8593,-88.223, -1498,-0.696316,-0.806506,-14.0848,1.32505e-05
240,112598237021470720,-34.6129,-59.7718, -1502,-0.118504,-0.251179,-5.94482,5.5594e-06
241,716076120323129344,-44.5886,-67.0471, -1502,-0.34579,-0.475032,-11.0047,5.96319e-06
242,373815055587737600,-43.988,-66.3899, -1502,-0.36089,-0.59341,-13.0014,6.78504e-06
243,0,-12.8273,-33.5845, -1502,179033,100930,-978652,     0
244,693556747796742144,-52.5208,-81.8014, -1502,-0.301068,-0.533103,-9.49246,7.61652e-06
245,468377384903507968,-32.8091,-46.6236, -1502,-0.232923,-0.360963,-11.1925,7.00504e-06
246,846678585371525120,-41.5554,-60.3676, -1502,-0.488324,-0.660211,-16.8094,8.42021e-06
247,513432347752792064,-33.0676,-67.747, -1502,-0.210655,-0.320989,-5.39973,1.71e-05
248,387329153004732416,-28.3164,-49.0374, -1502,-0.155446,-0.30342,-8.9844,6.00143e-06
249,1071857398508945408,-37.1767,-52.8714, -1502,-0.140077,-0.169319,-5.20397,6.43754e-06
250,725095826522636288,-40.2115,-66.8049, -1502,-0.119986,-0.153623,-3.72255,5.5594e-06
251,229701379340369920,-32.9961,-44.7133, -1502,-0.117095,-0.154971,-4.84642,8.49182e-06
252,144123365693587456,-37.2189,-67.0068, -1502,-0.49972,-0.846474,-19.2443,9.8712e-06
253,1049339537811046400,-52.1732,-82.6725, -1502,-0.274675,-0.376941,-7.09622,6.43754e-06
254,900720337790959616,-43.3622,-56.7386, -1502,-0.302259,-0.42406,-10.8658,5.73588e-06
255,513413930933026816,-32.9705,-46.2385, -1502,-0.768568,-1.10468,-35.4466,1.64762e-05
256,409832445173563392,-43.6158,-55.4741, -1502,-0.196951,-0.288712,-7.49898,5.21055e-06
257,806144608177225728,-21.7408,-50.7559, -1502,-0.0832263,-0.249449,-6.99107,7.64264e-06
258,607991241094725632,-51.6614,-73.3296, -1502,-0.348667,-0.44452,-9.49775,5.43093e-06
259,535930279802437632,-47.4207,-79.4957, -1502,-0.294344,-0.436872,-8.61055,7.34318e-06
260,617006549247721472,-39.6281,-59.458, -1502,-0.309641,-0.506126,-12.5361,     0
261,576461302059237376,-44.8428,-60.2958, -1502,-0.712837,-1.0017,-24.4085,1.52066e-05
262,243205993469575168,-33.0319,-57.8773, -1502,-0.138431,-0.199554,-5.39547,6.00143e-06
263,319769867194466304,-26.5613,-55.0708, -1502,-1.00462,-2.12476,-58.028,2.76585e-05
264,513431248241164288,-33.0276,-66.0389, -1502,-0.71876,-1.3869,-31.5972,1.61664e-05
265,229696637696475136,-74.1761,-120.396, -1502,-0.0966514,-0.245695,-2.79657,4.094e-06
266,387310942343397376,-77.0109,-112.903, -1502,-0.144548,-0.288642,-3.50788,7.64264e-06
267,923239229281009664,-77.2205,-116.22, -1502,-0.108495,-0.248036,-2.85884,6.07103e-06
268,351282282763386880,-93.6565,-134.933, -1502,-0.381574,-0.462588,-5.44216,7.48677e-06
269,346785898681073664,-86.7216,-115.684, -1502,-0.16028,-0.288905,-3.39253,3.06479e-06
270,112603940738039808,-59.9667,-89.8486, -1502,-0.682038,-1.08009,-17.6829,1.70331e-05
271,414339205896863744,-79.5885,-121.131, -1502,-0.226836,-0.427412,-4.98957,3.06479e-06
272,85570317065388032,-80.6656,-104.138, -1502,-0.228728,-0.352203,-4.80565,6.07103e-06
273,702563534734622720,-89.2021,-138.44, -1502,-0.0494486,-0.177337,-1.63214,4.20518e-06
274,963770663854669824,-78.8825,-115.557, -1502,-0.071044,-0.178641,-2.01457,4.43653e-06
275,243206062189051904,-71.1647,-103.234, -1502,-0.331279,-0.413772,-6.35401,6.38309e-06
276,630521608737390592,-99.9332,-136.604, -1502,-0.447362,-0.688488,-7.28806,8.10884e-06
277,630521540017913856,-58.5421,-98.7173, -1502,-0.535689,-0.842142,-13.1654,1.25839e-05
278,923239160561532928,-83.2235,-123.327, -1502,-0.354388,-0.444409,-5.81499,3.95308e-06
279,0,-76.1437,-105.153, -1502,90451.1,489195,-867472,     0
