hit_id,x,y,z,volume_id,layer_id,module_id
90,-142.185,-55.1702,-1498,7,2,7
91,-119.146,-43.5987,-1498,7,2,7
92,-100.447,-50.6647,-1502,7,2,8
93,-99.5621,-35.6258,-1502,7,2,8
94,-120.833,-44.9084,-1502,7,2,8
95,-98.9258,-40.0453,-1502,7,2,8
96,-125.793,-51.2772,-1502,7,2,8
97,-124.741,-56.5815,-1502,7,2,8
98,-119.451,-43.7519,-1502,7,2,8
99,-142.582,-55.2768,-1502,7,2,8
100,-73.0885,-38.8366,-1497.5,7,2,9
101,-66.4369,-35.9333,-1497.5,7,2,9
102,-69.065,-50.5622,-1497.5,7,2,9
103,-74.646,-46.6521,-1497.5,7,2,9
104,-59.9727,-27.7499,-1497.5,7,2,9
105,-78.2115,-42.4063,-1497.5,7,2,9
106,-45.6651,-37.1024,-1497.5,7,2,9
107,-61.0869,-40.2499,-1497.5,7,2,9
108,-82.6197,-49.8964,-1497.5,7,2,9
109,-69.5969,-36.0519,-1497.5,7,2,9
110,-47.8203,-33.2626,-1497.5,7,2,9
111,-82.528,-49.7229,-1497.5,7,2,9
112,-57.3266,-27.008,-1497.5,7,2,9
113,-63.0839,-33.7613,-1497.5,7,2,9
114,-69.0771,-34.2087,-1497.5,7,2,9
115,-49.8249,-23.701,-1497.5,7,2,9
116,-32.4008,-26.1846,-1497.5,7,2,9
117,-133.806,-71.4673,-1498,7,2,10
118,-145.849,-84.9863,-1498,7,2,10
119,-90.2109,-56.228,-1498,7,2,10
120,-101.177,-60.5049,-1498,7,2,10
121,-149.628,-92.8714,-1498,7,2,10
122,-114.773,-63.0981,-1498,7,2,10
123,-100.482,-51.4179,-1498,7,2,10
124,-153.343,-77.4276,-1498,7,2,10
125,-107.872,-58.8538,-1498,7,2,10
126,-100.208,-50.5215,-1498,7,2,10
127,-148.124,-74.8927,-1498,7,2,10
128,-148.461,-82.2629,-1498,7,2,10
129,-101.471,-60.6306,-1502,7,2,11
130,-90.4786,-56.3732,-1502,7,2,11
131,-132.721,-95.7339,-1502,7,2,11
132,-88.8029,-61.4072,-1502,7,2,11
133,-78.8995,-64.4605,-1502.5,7,2,12
134,-42.8186,-41.1405,-1502.5,7,2,12
135,-63.4342,-57.104,-1502.5,7,2,12
136,-76.5567,-60.0924,-1502.5,7,2,12
137,-54.7369,-44.9415,-1502.5,7,2,12
138,-48.9278,-42.2157,-1502.5,7,2,12
139,-63.6029,-55.8672,-1502.5,7,2,12
140,-58.0598,-57.3139,-1502.5,7,2,12
141,-45.8298,-37.2684,-1502.5,7,2,12
142,-32.4815,-26.3939,-1502.5,7,2,12
143,-47.458,-47.1413,-1502.5,7,2,12
144,-67.3816,-51.2697,-1502.5,7,2,12
145,-61.9082,-62.4419,-1502.5,7,2,12
146,-47.9705,-33.3761,-1502.5,7,2,12
147,-71.8886,-72.1495,-1502.5,7,2,12
148,-69.2901,-50.7299,-1502.5,7,2,12
149,-74.4431,-58.4187,-1502.5,7,2,12
150,-55.1602,-53.1936,-1502.5,7,2,12
151,-64.9278,-61.5359,-1502.5,7,2,12
152,-72.3036,-54.9475,-1502.5,7,2,12
153,-104.393,-96.5331,-1498,7,2,13
154,-99.9767,-82.1422,-1498,7,2,13
155,-107.995,-86.4064,-1498,7,2,13
156,-112.163,-101.028,-1498,7,2,13
157,-132.194,-108.375,-1498,7,2,13
158,-31.2215,-47.2956,-1498,7,2,14
159,-59.6429,-76.8003,-1498,7,2,14
160,-33.372,-48.0427,-1498,7,2,14
161,-57.8635,-57.1636,-1498,7,2,14
162,-68.4956,-72.9997,-1498,7,2,14
163,-41.0253,-54.309,-1498,7,2,14
164,-46.6451,-61.197,-1498,7,2,14
165,-66.635,-72.8998,-1498,7,2,14
166,-38.632,-50.805,-1498,7,2,14
167,-32.4155,-26.2129,-1498,7,2,14
168,-44.932,-52.3391,-1498,7,2,14
169,-61.6982,-62.2693,-1498,7,2,14
170,-65.5911,-68.983,-1498,7,2,14
171,-39.6184,-51.7379,-1498,7,2,14
172,-47.2993,-47.0271,-1498,7,2,14
173,-42.6717,-40.993,-1498,7,2,14
174,-30.534,-47.5684,-1498,7,2,14
175,-55.0304,-52.9996,-1498,7,2,14
176,-71.7253,-71.8596,-1498,7,2,14
177,-38.8649,-47.8531,-1498,7,2,14
178,-52.5803,-65.3746,-1498,7,2,14
179,-44.1884,-51.2375,-1498,7,2,14
180,-84.5899,-90.8478,-1502,7,2,15
181,-75.066,-72.7679,-1502,7,2,15
182,-103.443,-108.428,-1502,7,2,15
183,-111.056,-100.994,-1502,7,2,15
184,-104.724,-96.7694,-1502,7,2,15
185,-82.1106,-86.8835,-1502,7,2,15
186,-117.698,-112.289,-1502,7,2,15
187,-112.763,-101.696,-1502,7,2,15
188,-82.7091,-94.0741,-1502,7,2,15
189,-81.883,-86.6723,-1498,7,2,16
190,-85.2894,-114.333,-1498,7,2,16
191,-82.26,-88.6917,-1498,7,2,16
192,-80.1925,-103.122,-1498,7,2,16
193,-84.3296,-90.6361,-1498,7,2,16
194,-82.4847,-93.8148,-1498,7,2,16
195,-46.7425,-61.3964,-1502,7,2,17
196,-45.7949,-75.831,-1502,7,2,17
197,-30.5932,-47.6748,-1502,7,2,17
198,-38.7434,-50.9268,-1502,7,2,17
199,-31.4702,-59.6322,-1502,7,2,17
200,-52.1669,-85.8463,-1502,7,2,17
201,-42.2116,-82.7109,-1502,7,2,17
202,-26.8674,-58.2704,-1502,7,2,17
203,-41.1182,-54.4194,-1502,7,2,17
204,-31.0496,-52.343,-1502,7,2,17
205,-45.2488,-71.8776,-1502,7,2,17
206,-38.9717,-47.9501,-1502,7,2,17
207,-47.0811,-85.2025,-1502,7,2,17
208,-48.9576,-74.7719,-1502,7,2,17
209,-39.7046,-51.9211,-1502,7,2,17
210,-31.3209,-47.4268,-1502,7,2,17
211,-39.0166,-61.2292,-1502,7,2,17
212,-33.4257,-48.1821,-1502,7,2,17
213,-43.5244,-63.8962,-1502,7,2,17
214,-67.7416,-109.817,-1502,7,2,18
215,-85.5618,-114.598,-1502,7,2,18
216,-62.6996,-96.4404,-1502,7,2,18
217,-68.7361,-100.475,-1502,7,2,18
218,-102.617,-139.937,-1502,7,2,18
219,-80.4564,-103.34,-1502,7,2,18
220,-81.1015,-111.448,-1502,7,2,18
221,-70.5105,-91.2612,-1502,7,2,18
222,-70.4184,-112.752,-1502,7,2,18
223,-97.5192,-138.866,-1502,7,2,18
224,-59.5574,-101.32,-1502,7,2,18
225,-59.4498,-101.03,-1498,7,2,19
226,-49.4035,-98.0982,-1498,7,2,19
227,-56.2435,-115.447,-1498,7,2,19
228,-52.58,-94.0395,-1498,7,2,19
229,-74.293,-139.701,-1498,7,2,19
230,-62.5822,-96.1731,-1498,7,2,19
231,-46.5698,-99.9979,-1498,7,2,19
232,-59.0344,-105.011,-1498,7,2,19
233,-70.1838,-112.492,-1498,7,2,19
234,-77.8365,-132.705,-1498,7,2,19
235,-53.7943,-110.297,-1498,7,2,19
236,-45.6626,-98.4719,-1498,7,2,19
237,-57.8332,-93.8335,-1498,7,2,19
238,-67.5997,-109.497,-1498,7,2,19
239,-57.1183,-104.242,-1498,7,2,19
240,-24.322,-69.367,-1497.5,7,2,20
241,-21.1239,-51.4549,-1497.5,7,2,20
242,-24.1651,-66.7671,-1497.5,7,2,20
243,-42.0879,-82.468,-1497.5,7,2,20
244,-28.9528,-83.1598,-1497.5,7,2,20
245,-24.1009,-70.0092,-1497.5,7,2,20
246,-24.242,-63.5808,-1497.5,7,2,20
247,-17.9503,-55.8136,-1497.5,7,2,20
248,-26.758,-58.1321,-1497.5,7,2,20
249,-34.2197,-85.4227,-1497.5,7,2,20
250,-20.6012,-62.0827,-1497.5,7,2,20
251,-32.3641,-72.3197,-1497.5,7,2,20
252,-65.9892,-159.097,-1502,7,2,21
253,-64.5329,-145.341,-1502,7,2,21
254,-50.5375,-134.077,-1502,7,2,21
255,-68.8139,-156.704,-1502,7,2,21
256,-64.4669,-129.923,-1502,7,2,21
257,-56.3859,-115.757,-1502,7,2,21
258,-56.968,-121.153,-1502,7,2,21
259,-45.8029,-98.7202,-1502,7,2,21
260,-53.9526,-110.617,-1502,7,2,21
261,-46.6569,-100.283,-1502,7,2,21
262,-62.2128,-142.941,-1502,7,2,21
263,-41.3914,-131.913,-1498,7,2,22
264,-32.6844,-115.847,-1498,7,2,22
265,-33.5737,-121.108,-1498,7,2,22
266,-57.6379,-157.257,-1498,7,2,22
267,-34.043,-119.9,-1498,7,2,22
268,-37.8358,-136.723,-1498,7,2,22
269,-49.0982,-149.243,-1498,7,2,22
270,-34.3249,-103.906,-1498,7,2,22
271,-50.5194,-133.659,-1498,7,2,22
272,-38.9323,-129.296,-1498,7,2,22
273,-43.5349,-133.745,-1498,7,2,22
274,-50.0411,-145.762,-1498,7,2,22
275,-20.7795,-81.9477,-1502.5,7,2,23
276,-10.4325,-78.4734,-1502.5,7,2,23
277,-19.0393,-93.7616,-1502.5,7,2,23
278,-20.6419,-62.3123,-1502.5,7,2,23
279,-8.20747,-55.9261,-1502.5,7,2,23
280,-19.5175,-85.2588,-1502.5,7,2,23
281,-14.2838,-60.8885,-1502.5,7,2,23
282,-12.987,-85.9011,-1502.5,7,2,23
283,-24.1936,-70.2526,-1502.5,7,2,23
284,-14.4299,-76.7039,-1502.5,7,2,23
285,-9.35733,-54.9327,-1502.5,7,2,23
286,-22.4647,-76.9731,-1502.5,7,2,23
287,-24.3895,-69.5692,-1502.5,7,2,23
288,-24.5317,-66.998,-1502.5,7,2,23
289,-13.9356,-61.1517,-1502.5,7,2,23
290,-17.9965,-56.0056,-1502.5,7,2,23
291,-16.8474,-68.5938,-1502.5,7,2,23
292,-16.9913,-73.023,-1502.5,7,2,23
293,-6.27694,-57.9515,-1502.5,7,2,23
294,-11.0312,-55.4796,-1502.5,7,2,23
295,-30.1832,-97.3428,-1502.5,7,2,23
296,-15.0214,-86.4396,-1502.5,7,2,23
297,-19.3128,-113.67,-1502,7,2,24
298,-32.7385,-116.155,-1502,7,2,24
299,-31.1982,-168.353,-1502,7,2,24
300,-34.452,-147.245,-1502,7,2,24
301,-21.4222,-102.984,-1502,7,2,24
302,-23.9855,-124.802,-1502,7,2,24
303,-25.5353,-114.138,-1502,7,2,24
304,-29.4095,-116.633,-1502,7,2,24
305,-25.411,-127.587,-1502,7,2,24
306,-22.3558,-125.735,-1502,7,2,24
307,-33.6212,-121.437,-1502,7,2,24
308,-19.0223,-105.228,-1502,7,2,24
309,-21.3568,-109.039,-1502,7,2,24
310,-38.0116,-137.047,-1502,7,2,24
311,-38.9946,-129.652,-1502,7,2,24
312,-31.2093,-136.953,-1502,7,2,24
313,-9.35148,-54.7758,-1498,7,2,25
314,-10.9995,-55.3232,-1498,7,2,25
315,-6.11874,-71.0546,-1498,7,2,25
316,-6.27791,-57.7824,-1498,7,2,25
317,-0.672775,-94.8991,-1498,7,2,25
318,-1.38858,-68.9442,-1498,7,2,25
319,-12.9328,-85.6234,-1498,7,2,25
320,0.54526,-57.7552,-1498,7,2,25
321,-5.08287,-78.9226,-1498,7,2,25
322,-8.17595,-55.7711,-1498,7,2,25
323,-14.3215,-76.5028,-1498,7,2,25
324,-3.89978,-90.0184,-1498,7,2,25
325,-7.14037,-94.8692,-1498,7,2,25
326,-0.916624,-58.4865,-1498,7,2,25
327,-10.3449,-78.2321,-1498,7,2,25
328,-4.45158,-95.7551,-1498,7,2,25
329,-13.3176,-91.7877,-1498,7,2,25
330,-6.19014,-69.4127,-1498,7,2,25
331,-5.37645,-78.8293,-1498,7,2,25
332,-24.0396,-124.381,-1498,7,2,26
333,-22.3607,-125.374,-1498,7,2,26
334,-20.2523,-171.784,-1498,7,2,26
335,-25.3972,-127.237,-1498,7,2,26
336,-31.0741,-167.934,-1498,7,2,26
337,-16.3808,-154.888,-1498,7,2,26
338,-24.064,-170.157,-1498,7,2,26
339,-12.0286,-117.897,-1498,7,2,26
340,-19.0054,-104.94,-1498,7,2,26
341,-21.3052,-108.76,-1498,7,2,26
342,-19.2719,-113.365,-1498,7,2,26
343,-14.2632,-107.135,-1498,7,2,26
344,-20.4269,-161.991,-1498,7,2,26
345,-15.3678,-116.863,-1498,7,2,26
346,-18.9681,-148.464,-1498,7,2,26
347,-20.4907,-148.521,-1498,7,2,26
348,-21.324,-102.742,-1498,7,2,26
349,-12.9896,-119.085,-1498,7,2,26
350,1.44299,-118.734,-1502,7,2,27
351,-12.0478,-118.223,-1502,7,2,27
352,-9.56605,-121.923,-1502,7,2,27
353,-7.32616,-122.194,-1502,7,2,27
354,-9.91992,-158.809,-1502,7,2,27
355,2.48928,-118.839,-1502,7,2,27
356,-3.88653,-123.581,-1502,7,2,27
357,-11.2445,-154.93,-1502,7,2,27
358,-9.08608,-140.469,-1502,7,2,27
359,-2.29314,-145.063,-1502,7,2,27
360,-10.772,-143.678,-1502,7,2,27
361,11.0285,-76.0849,-1502,7,2,28
362,7.48762,-58.496,-1502,7,2,28
363,14.1029,-81.3725,-1502,7,2,28
364,13.2114,-80.8784,-1502,7,2,28
365,7.96741,-92.6323,-1502,7,2,28
366,10.5314,-86.3367,-1502,7,2,28
367,13.2877,-73.5635,-1502,7,2,28
368,5.71063,-69.0554,-1502,7,2,28
369,-0.927673,-58.6317,-1502,7,2,28
370,11.8892,-76.1864,-1502,7,2,28
371,9.31223,-60.0124,-1502,7,2,28
372,-0.661614,-95.1505,-1502,7,2,28
373,9.25265,-67.54,-1502,7,2,28
374,12.6112,-62.4186,-1502,7,2,28
375,-1.35551,-69.1273,-1502,7,2,28
376,13.3576,-69.9907,-1502,7,2,28
377,3.88011,-60.4538,-1502,7,2,28
378,11.7597,-92.3845,-1502,7,2,28
379,0.572017,-57.9315,-1502,7,2,28
380,7.10658,-64.4881,-1502,7,2,28
381,1.39617,-118.434,-1498,7,2,29
382,6.21956,-116.664,-1498,7,2,29
383,6.328,-165.563,-1498,7,2,29
384,6.77125,-157.828,-1498,7,2,29
385,8.35643,-135.817,-1498,7,2,29
386,5.9,-121.66,-1498,7,2,29
387,11.5423,-156.008,-1498,7,2,29
388,13.3295,-121.044,-1498,7,2,29
389,2.65584,-156.506,-1498,7,2,29
390,15.2001,-160.422,-1498,7,2,29
391,11.2837,-107.109,-1498,7,2,29
392,10.4364,-103.938,-1498,7,2,29
393,2.62862,-152.67,-1498,7,2,29
394,9.61987,-158.981,-1498,7,2,29
395,5.98269,-138.606,-1498,7,2,29
396,3.61387,-105.774,-1498,7,2,29
397,4.96581,-142.595,-1498,7,2,29
398,2.45212,-118.538,-1498,7,2,29
399,23.6597,-126.725,-1502,7,2,30
400,10.4255,-104.234,-1502,7,2,30
401,19.5347,-138.411,-1502,7,2,30
402,13.0246,-134.98,-1502,7,2,30
403,15.2945,-160.853,-1502,7,2,30
404,22.8064,-151.008,-1502,7,2,30
405,19.7536,-161.695,-1502,7,2,30
406,27.2031,-146.336,-1502,7,2,30
407,14.7697,-116.557,-1502,7,2,30
408,11.2191,-107.389,-1502,7,2,30
409,25.6874,-167.68,-1502,7,2,30
410,28.8952,-152.675,-1502,7,2,30
411,19.8972,-129.067,-1502,7,2,30
412,11.8905,-38.4973,-1497.5,7,2,31
413,24.0821,-92.92,-1497.5,7,2,31
414,14.4276,-65.7711,-1497.5,7,2,31
415,15.1834,-74.9164,-1497.5,7,2,31
416,18.8739,-60.7312,-1497.5,7,2,31
417,14.102,-81.1212,-1497.5,7,2,31
418,11.8384,-75.9761,-1497.5,7,2,31
419,18.842,-65.9529,-1497.5,7,2,31
420,7.08012,-64.2955,-1497.5,7,2,31
421,19.2924,-71.2557,-1497.5,7,2,31
422,13.0949,-59.1492,-1497.5,7,2,31
423,10.9929,-75.8814,-1497.5,7,2,31
424,19.2258,-59.4128,-1497.5,7,2,31
425,12.6096,-62.268,-1497.5,7,2,31
426,18.1532,-71.0086,-1497.5,7,2,31
427,13.1665,-80.6516,-1497.5,7,2,31
428,13.5347,-62.0518,-1497.5,7,2,31
429,9.29878,-59.8292,-1497.5,7,2,31
430,9.25558,-67.3599,-1497.5,7,2,31
431,7.44579,-58.3223,-1497.5,7,2,31
432,14.4104,-57.5607,-1497.5,7,2,31
433,28.9002,-152.249,-1498,7,2,32
434,23.6389,-126.386,-1498,7,2,32
435,29.4104,-146.12,-1498,7,2,32
436,25.6923,-103.887,-1498,7,2,32
437,27.2101,-145.937,-1498,7,2,32
438,33.0192,-130.234,-1498,7,2,32
439,18.8964,-66.1983,-1502.5,7,2,33
440,24.9341,-54.3821,-1502.5,7,2,33
441,12.0353,-38.6589,-1502.5,7,2,33
442,32.241,-65.3589,-1502.5,7,2,33
443,41.3257,-86.1155,-1502.5,7,2,33
444,41.5985,-86.5127,-1502.5,7,2,33
445,19.2692,-59.651,-1502.5,7,2,33
446,35.1886,-75.219,-1502.5,7,2,33
447,27.2305,-49.4734,-1502.5,7,2,33
448,23.6562,-48.8144,-1502.5,7,2,33
449,18.9391,-60.9446,-1502.5,7,2,33
450,31.7076,-90.2025,-1502.5,7,2,33
451,28.9065,-65.2789,-1502.5,7,2,33
452,38.5057,-91.1971,-1502.5,7,2,33
453,26.0503,-57.2075,-1502.5,7,2,33
454,43.089,-142.956,-1502,7,2,34
455,36.8538,-98.5501,-1502,7,2,34
456,43.9577,-128.084,-1502,7,2,34
457,59.7804,-159.559,-1502,7,2,34
458,46.6202,-151.761,-1502,7,2,34
459,37.8479,-100.887,-1502,7,2,34
460,42.1701,-114.884,-1502,7,2,34
461,42.9942,-98.4247,-1498,7,2,35
462,42.0406,-114.585,-1498,7,2,35
463,45.3992,-99.5391,-1498,7,2,35
464,37.7338,-100.623,-1498,7,2,35
465,36.7571,-98.2871,-1498,7,2,35
466,49.4731,-96.1393,-1498,7,2,35
467,25.957,-57.0471,-1498,7,2,36
468,48.7808,-81.8519,-1498,7,2,36
469,43.2604,-54.7572,-1498,7,2,36
470,42.5655,-66.9247,-1498,7,2,36
471,48.097,-65.7121,-1498,7,2,36
472,51.7626,-80.689,-1498,7,2,36
473,32.8695,-45.8391,-1498,7,2,36
474,27.1475,-49.3246,-1498,7,2,36
475,32.1644,-65.167,-1498,7,2,36
476,51.7166,-70.9488,-1498,7,2,36
477,46.9577,-81.9391,-1498,7,2,36
478,44.3073,-76.0829,-1498,7,2,36
479,48.8177,-69.7565,-1498,7,2,36
480,33.1308,-44.7344,-1498,7,2,36
481,24.8683,-54.2178,-1498,7,2,36
482,45.1018,-71.6378,-1498,7,2,36
483,33.8331,-58.1293,-1498,7,2,36
484,36.2455,-44.9368,-1498,7,2,36
485,53.938,-77.636,-1498,7,2,36
486,36.5827,-50.6544,-1498,7,2,36
487,32.548,-49.4292,-1498,7,2,36
488,37.1005,-65.8536,-1498,7,2,36
489,52.492,-93.5733,-1502,7,2,37
490,82.3454,-134.121,-1502,7,2,37
491,75.8465,-122.453,-1502,7,2,37
492,79.5104,-153.692,-1502,7,2,37
493,49.605,-96.4048,-1502,7,2,37
494,67.2641,-113.724,-1502,7,2,37
495,82.9102,-134.621,-1502,7,2,37
496,60.219,-114.228,-1502,7,2,37
497,73.0984,-121.629,-1502,7,2,37
498,58.899,-96.9585,-1502,7,2,37
499,57.9774,-103.524,-1502,7,2,37
500,58.7089,-96.7195,-1498,7,2,38
501,64.2945,-82.4895,-1498,7,2,38
502,82.6312,-134.296,-1498,7,2,38
503,85.0982,-131.97,-1498,7,2,38
504,77.8957,-110.304,-1498,7,2,38
505,72.606,-96.8347,-1498,7,2,38
506,82.1383,-133.753,-1498,7,2,38
507,70.2918,-108.762,-1498,7,2,38
508,75.5945,-122.166,-1498,7,2,38
509,64.3382,-77.5245,-1502,7,2,39
510,45.907,-56.9452,-1502,7,2,39
511,41.1993,-37.7292,-1502,7,2,39
512,48.2355,-65.8306,-1502,7,2,39
513,32.9675,-45.9524,-1502,7,2,39
514,58.7301,-66.262,-1502,7,2,39
515,40.1243,-43.1686,-1502,7,2,39
516,51.8499,-71.1403,-1502,7,2,39
517,57.8151,-73.3514,-1502,7,2,39
518,44.263,-55.0204,-1502,7,2,39
519,63.2381,-63.2254,-1502,7,2,39
520,50.9663,-65.7174,-1502,7,2,39
521,36.3871,-45.029,-1502,7,2,39
522,33.2135,-44.8546,-1502,7,2,39
523,58.4177,-65.0493,-1502,7,2,39
524,46.7522,-52.0067,-1502,7,2,39
525,65.0224,-73.1674,-1502,7,2,39
526,36.6848,-50.7667,-1502,7,2,39
527,57.7546,-55.1113,-1502,7,2,39
528,43.4018,-54.9359,-1502,7,2,39
529,66.2368,-70.3549,-1502,7,2,39
530,39.9806,-48.5435,-1502,7,2,39
531,40.0846,-35.7312,-1502,7,2,39
532,32.6724,-49.5332,-1502,7,2,39
533,51.9836,-56.8594,-1502,7,2,39
534,48.9379,-69.9635,-1502,7,2,39
535,100.629,-121.849,-1502,7,2,40
536,86.533,-99.2379,-1502,7,2,40
537,102.191,-118.876,-1502,7,2,40
538,83.7504,-93.0912,-1502,7,2,40
539,67.1545,-79.8927,-1502,7,2,40
540,95.3645,-108.464,-1502,7,2,40
541,64.4416,-82.7304,-1502,7,2,40
542,103.935,-115.655,-1502,7,2,40
543,105.697,-119.029,-1502,7,2,40
544,95.1176,-108.95,-1502,7,2,40
545,79.2846,-94.344,-1502,7,2,40
546,72.7061,-97.1442,-1502,7,2,40
547,114.098,-118.376,-1498,7,2,41
548,91.3053,-83.2796,-1498,7,2,41
549,119.051,-127.058,-1498,7,2,41
550,103.604,-115.377,-1498,7,2,41
551,97.6467,-87.1462,-1498,7,2,41
552,102.082,-108.835,-1498,7,2,41
553,98.6569,-99.6115,-1498,7,2,41
554,73.215,-79.2734,-1498,7,2,41
555,81.072,-76.2283,-1498,7,2,41
556,83.5115,-92.8807,-1498,7,2,41
557,96.867,-87.0029,-1498,7,2,41
558,77.2531,-56.4789,-1497.5,7,2,42
559,62.4807,-51.2265,-1497.5,7,2,42
560,57.5896,-54.9396,-1497.5,7,2,42
561,39.982,-35.6273,-1497.5,7,2,42
562,57.7479,-53.6283,-1497.5,7,2,42
563,41.0621,-37.6019,-1497.5,7,2,42
564,63.0441,-63.0174,-1497.5,7,2,42
565,55.1733,-45.643,-1497.5,7,2,42
566,66.8934,-46.6446,-1497.5,7,2,42
567,45.6205,-48.8596,-1497.5,7,2,42
568,54.9006,-40.9388,-1497.5,7,2,42
569,60.1666,-48.198,-1497.5,7,2,42
570,40.0235,-43.0273,-1497.5,7,2,42
571,59.8637,-40.3118,-1497.5,7,2,42
572,97.8724,-87.4139,-1502,7,2,43
573,99.4975,-82.0042,-1502,7,2,43
574,91.6033,-70.8346,-1502,7,2,43
575,120.938,-100.263,-1502,7,2,43
576,122.823,-104.103,-1502,7,2,43
577,116.003,-102.209,-1502,7,2,43
578,101.516,-77.1165,-1502,7,2,43
579,102.735,-89.3068,-1502,7,2,43
580,91.5006,-83.5526,-1502,7,2,43
581,127.386,-109.192,-1502,7,2,43
582,97.0669,-87.2649,-1502,7,2,43
583,81.3054,-76.3865,-1502,7,2,43
584,99.8035,-75.2393,-1502,7,2,43
585,122.877,-95.6989,-1502,7,2,43
586,77.4851,-56.6603,-1502.5,7,2,44
587,55.0819,-41.1137,-1502.5,7,2,44
588,79.6882,-45.637,-1502.5,7,2,44
589,54.1537,-29.0673,-1502.5,7,2,44
590,60.0371,-40.4558,-1502.5,7,2,44
591,52.2401,-41.0142,-1502.5,7,2,44
592,68.0844,-43.0416,-1502.5,7,2,44
593,53.5428,-24.1028,-1502.5,7,2,44
